Input Sample	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE	Absolute score (sig.score)
GTEX-13NZ8-0126-SM-5IJCT	0.0885979685912935	0	0.00455229663222579	0.125211893031009	0	0.141104316563351	0	0.0390330605153001	0	0	0.0678556987712718	0	0.0728638706998824	0	0.0303700697697584	0.234202520341495	0	0.0260628530787995	0.170145452005614	0	0	0	0.332	0.0408825276291497	1.05813596861211	2.586
GTEX-13NZ9-1026-SM-5MR5K	0.064956831360374	0	0.00287989330884596	0	0.0337143468134054	0.0346412982340336	0	0.0297324735636479	0	0	0	0.0509475744160884	0.0668851827026524	0	0.0497509475407298	0.39075251232672	0.0143033708748511	0	0.26143556885865	0	0	0	0.132	0.0905465813783983	1.05328835583543	3.064
GTEX-13NZB-2126-SM-5MR4Y	0	0.00570802978140784	0	0.0314456097235554	0	0.211973377934893	0	0.0196747961877873	0.0361637187841774	0	0.136911881932409	0	0.119968752017567	0	0.00626667698264761	0.199566859167188	0	0	0.232320297488367	0	0	0	0.236	0.0593125345768466	1.06068231503436	2.1675
GTEX-13O3O-0826-SM-5K7WE	0.120616103791089	0	0.0171276231652554	0.0801329843438177	0	0.0712832010354749	0	0.0765571423453472	0	0	0.0110828664315582	0.0203677736126726	0.0622375120843164	0	0.0249759134470151	0.331653882807594	0	0.00449805321591128	0.179466943719948	0	0	0	0.093	0.117555417006274	1.03098949597563	2.6545
GTEX-13O3P-0826-SM-5L3DH	0.148373849302881	0	0.00524045304653231	0.133265530529869	0	0	0	0.140074843009906	0	0	0	0.0363831714961391	0.0172015661498795	0.0433467126136404	0.035917096809486	0.226872607970011	0	0	0.208346458504668	0	0	0.00497771056698786	0.269	0.0532516663499186	1.05838460036955	3.788
GTEX-13O3Q-2226-SM-5KM4O	0.0516810693981179	0	0.000460885918410664	0	0	0.192261331154048	0	0.0459518607844507	0.0273714956720405	0	0.139516307134765	0	0.0522690207873263	0	0.0147617098070335	0.356910085707305	0	0	0.118816233636503	0	0	0	0.145	0.0825595845769348	1.04780096744217	2.3585
GTEX-13O61-1826-SM-5KM4I	0.0222097466106785	0	0	0.0497726244710876	0	0.0820270293904808	0	0	0	0	0.0185720122590057	0	0.0707827497397596	0	0.014276046261004	0.468652209287336	0	0	0.273707581980648	0	0	0	0.0629999999999999	0.135254040382918	1.04357641523046	1.6015
GTEX-13OW5-2226-SM-5L3HC	0.107161840152703	0	0.00131863011496548	0.00498019528949653	0.0645061300594614	0.0473641328823548	0	0.0988002794484747	0	0	0.0531946783670023	0.0684068968207913	0.212846969191282	0.00789887469531255	0	0.139604379960014	0	0.0166091465373659	0.177307846480777	0	0	0	0.551	0.00828919976090214	1.07322126033299	1.9235
GTEX-13OW8-0226-SM-5K7UP	0.0534157083572822	0	0.00363026314402688	0.0203393503909628	0	0.158888815161195	0	0.0654698299539732	0	0	0.077937210454882	0.00753355469178207	0.171238419387572	0	0.0416363212864816	0.311719893796941	0	0.0127855094040457	0.0749687148571565	0	0.000436409113698332	0	0.271	0.0524744816477796	1.05598634679885	1.6395
GTEX-13PL6-2926-SM-5L3I2	0.16857619300901	0	0.0184408277118677	0.248637130645998	0	0.203492472252464	0	0.127529054344633	0	0	0.0527188572146362	0.0109972386691829	0.027731969774821	0.0275283771041443	0.0241936158651897	0.073134256495989	0	0	0.0170200069120644	0	0	0	0.052	0.150568177419462	1.05503888177233	3.0005
GTEX-13PVQ-1026-SM-5KM3M	0.0474053050572696	0	0	0.0284235148130809	0	0.0777085288666744	0	0	0.00266113120894142	0	0.0657211255206509	0	0.0708421877026341	0	0.0293978662607487	0.339501350793382	0	0.000197828215923491	0.305273851383463	0	0	0.0328673101772313	0.131	0.0910198697094617	1.05415787815	1.5125
GTEX-13PVR-2226-SM-7DHKP	0.116456849953774	0	0.0300830768504647	0.0811427353543222	0	0.225431548666205	0	0.015812794285305	0	0	0.0406777577264542	0.000872048216468702	0.035444388932448	0	0	0.232581730930772	0	0.0042075104701787	0.21654276554988	0	0	0.000746793063727282	0.0639999999999999	0.133231285940952	1.0279895844329	2.5075
GTEX-13QIC-2326-SM-5LU5N	0.0841282248469605	0	0.00444935770956076	0.0730178613173138	0	0.0881900668265041	0	0.0585743455094813	0	0	0.0165121887536867	0.0134866160133844	0.0428818803708461	0.251197073832359	0.0352336759487168	0.150383705835809	0	0	0.181945003035378	0	0	0	0.046	0.156828647831089	1.02208426469897	3.6285
GTEX-13QJ3-0826-SM-7DHKK	0.00218818565991832	0	0.00425213118335503	0	0	0.0152540276346809	0	0.0155135480295913	0.0121550857179899	0	0.00100658566939382	0.00832790066883215	0	0.796841364712625	0.00286095596828324	0.061916078251093	0	0	0.0796841365042382	0	0	0	0	0.635062430215234	0.785496050648256	3.2625
GTEX-13SLW-2526-SM-62LDQ	0.0403216746272164	0	0.0318497560370506	0.0339022576540833	0	0.128281976414217	0	0	0	0	0.0474687772271507	0.0338527692145126	0.0848451852167828	0	0.0317849920895823	0.298911904618033	0	0	0.265776988446113	0	0	0.00300371845525835	0.36	0.0364521308405741	1.06642313501468	1.5035
GTEX-13SLX-2326-SM-5ZZWE	0.0786809464715825	0	0.0107688114317976	0.178296204883604	0	0.162439709924149	0.000564046317100546	0.0420646323604254	0	0	0.110026317861023	0	0.0300349142195948	0.0452936934394306	0.0556096612665523	0.107291350133065	0.00409646389584088	0	0.174833247795835	0	0	0	0.339	0.0399204289736211	1.07205467908064	1.746
GTEX-13VXU-2826-SM-664MA	0.0115433486497022	0	0	0.0477863049954043	0	0.134160699083646	0	0.00893244826655104	0.0321365517465521	0	0.0723621225738356	0.015094473520914	0	0.340114482917109	0.0274565811252514	0.253274937990618	0	0	0.057138049130416	0	0	0	0.0600000000000001	0.1381756234297	1.05286527468722	2.0505
GTEX-13W3W-1226-SM-5LU4H	0.15972553295401	0	0.0309396931000269	0.184024935201742	0	0.00387195744644315	0	0.075353054464147	0.00894667465861583	0	0.0627137964110107	0	0.0819130382050667	0.0253536565398546	0.0460713155506844	0.252113787205818	0	0	0.0689725582625804	0	0	0	0.055	0.146503844542434	1.02246962725606	2.2865
GTEX-13W46-0826-SM-5LU3H	0.0101427351595186	0	0	0	0	0.176954007793416	0	0.00198130652967416	6.76945601180781e-05	0	0.118109572439512	0.00816040136402259	0.0901353902040334	0	0.00411977368886458	0.332380599487475	0	0	0.239777316776539	0	0	0.0181712019968272	0.134	0.0895864437493104	1.05000106456317	2.214
GTEX-144GL-2026-SM-5LU3O	0.0297834993076759	0	0	0.0594425828944342	0	0.185679924655748	0	0.0237039056805461	0.000670430316700917	0	0.0449500191870563	0.0166070347492157	0.0467824862410354	0	0.0203121786533216	0.450242971999348	0	0	0.121824966314919	0	0	0	0.1	0.111600378616334	1.04159204856438	2.683
GTEX-144GM-0926-SM-5O994	0.0303115242536637	0	0.000291905176386823	0	0	0.126353848677051	0	0.00982716303912575	0.0203975963380667	0	0.161239638619974	0.0225038397750821	0.332691420602393	0.0671509471666768	0.0731327190714319	0.134667215271428	0	0	0.0214321820087206	0	0	0	0.441	0.0221224173506738	1.08781041787678	0.99095
GTEX-145LT-0726-SM-5S2VM	0	0	0.000109025059145474	0.0467600162891793	0	0.109647307730703	0	0.087414800068014	0	0	0.0338219194940356	0.0117397675529215	0.0711833661478556	0	0.00539559472731281	0.496102915739226	0	0	0.137825287191607	0	0	0	0.101	0.108727284998879	1.04857418075288	1.8625
GTEX-145ME-1526-SM-5Q5F2	0.0919177422291516	0	0.00281900873229472	0	0	0.296929360954384	0	0.0360926864275066	0.0157466828452221	0	0.11928715307037	0	0.115273336966894	0	0.014069902787675	0.210681560974013	0	0	0.0971825650124883	0	0	0	0.288	0.0487467404177258	1.05986393642718	1.194
GTEX-145MF-2226-SM-7EPIR	0.0128077084140265	0	0	0	0	0.239685340041712	0	0.0167617079202951	0.0505981236391369	0	0.00201151554097169	0.0696238268399416	0.111902181349692	0	0.00705715894219928	0.242808090967205	0	0.000765345264008	0.245979001080812	0	0	0	0.251	0.0557855980570926	1.06127513450923	0.80085
GTEX-145MN-1926-SM-5SIAI	0.0897125193157669	0	0.0063847792243489	0.0211750929839899	0	0.0650505094784804	0	0.0204152945433162	0	0	0.013318954090918	0.0222647858448662	0.0340995810448525	0	0.0330313039906748	0.315602815014105	0	0	0.378944364468681	0	0	0	0.027	0.198070849800955	1.01580251098051	1.6985
GTEX-145MO-0826-SM-5NQBL	0.18274792780339	0	0.0787588789378854	0.00130023477411971	0	0.0294598062247804	0	0.018993116727758	0	0	0	0.0255588802835185	0.214108960814918	0.0547979820785189	0.0256139106348373	0.138614836623635	0	0	0.138202437276213	0	0	0.0918430278204256	0.107	0.103570971655183	1.05261681828729	1.189
GTEX-146FH-0826-SM-5SI8T	0.0525408868315344	0	0.00946885212711406	0.0612706103784525	0	0.145867190166734	0	0.0532784513674451	0	0	0	0.0694109569276896	0.0978959540528607	0	0.0366841291987824	0.390353777239617	0	0	0.0832291917097699	0	0	0	0.1	0.111220868590238	1.03805469712207	3.8075
GTEX-14753-2426-SM-5LU8U	0.11220139735619	0	0.0140646616070912	0.0193432727642635	0	0.113714974355504	0	0	0	0	0.0682556926243339	0.0154616408182938	0.156098066205809	0	0.0315291362635833	0.291909794426327	0	0	0.146620568275079	0	0	0.0308007953035257	0.233	0.0597212692635461	1.05328628596224	1.815
GTEX-147F4-2826-SM-5NQBN	0.0542725668827042	0	0.00529934008233589	0.0720561630323771	0	0	0	0.0703706805136133	0	0	0.00690174684021655	0.0507583193779149	0.228520948056197	0.131566886555511	0.0510727879320868	0.151434494557162	0	0	0.177746066169881	0	0	0	0.099	0.114339222737847	1.0353414301795	2.8215
GTEX-14A5I-0726-SM-5TDEB	0.161892616611765	0	0.00639966010750155	0.156987583113057	0	0.0826842322281362	0	0.0976393422710083	0	0	0.0134929878320523	0.0158222926561718	0.0405909862461994	0.0510643014609821	0.00863390928970938	0.263733515120293	0	0	0.101058573063124	0	0	0	0.09	0.120108755612914	1.03449033772507	3.3195
GTEX-14AS3-1626-SM-5S2OY	0.179137838580669	0	0.0764475620980427	0.113659100123717	0	0.148934437448171	0	0.0576158759813305	0.00157410714712266	0	0	0.0336499582602667	0.0558679443311135	0	0.00763941576687654	0.163354044722837	0	0	0	0.162119715539852	0	0	0.03	0.189546015060249	1.0165741403061	2.741
GTEX-14B4R-1226-SM-5TDDT	0.0299298273322021	0	0	0.0142532470901042	0	0.180435687828513	0	0.0043227721626493	0	0	0.0401920532909038	0.0263991229088	0.12067136745762	0	0.0310575713129144	0.433649579958119	0	0	0.119088770658176	0	0	0	0.22	0.0630406326207335	1.06098189665587	1.2015
GTEX-14BMU-1626-SM-5TDE7	0.0902572335943906	0	0	0.291911965099908	0	0.12515090175264	0	0.100489341937661	0	0	0	0.0314167318074488	0.0677239304902669	0	0.00313863847106637	0.215405631477032	0.0117594547239718	0	0.056357522389899	0.00638864825571491	0	0	0.043	0.161685856310297	1.0301002950504	3.574
GTEX-14BMV-0626-SM-793AU	0	0	0	0	0	0.188936295619994	0	0.0846878366730191	0.0270472173554771	0	0.092900873479685	0.00679748040596235	0.144613492003257	0	0.0368404005030692	0.218910775077117	0	0	0.199265628882419	0	0	0	0.351	0.0381126380404521	1.06252403345235	1.092
GTEX-14DAR-1326-SM-7DUEG	0	0	0	0.0257624265613532	0	0.130652813681612	0	0.0145481426734248	0.0319242118104401	0	0.129351182388741	0	0.121998761633225	0	0.00201123973136845	0.392078068953007	0.000268982097340899	0	0.151404170469488	0	0	0	0.118	0.0970463177293079	1.04739515744864	1.655
GTEX-14E6C-1326-SM-62LEQ	0.0860407388227339	0	0.00451207664854695	0.0304151138625139	0	0.13899580900414	0	0.0427911477247315	0	0	0.0829170062864954	0.0120519701116266	0.154741975778624	0.0871698945584305	0.158488433972199	0.170428582530322	0	0	0.0273744298628289	0.00405863916346523	0	1.41816733422515e-05	0.095	0.115815390634065	1.04317301400633	2.037
GTEX-14E6E-1326-SM-5S2NR	0.0409671482820983	0	0	0.000687507496055227	0	0.155729625460575	0	0.0201787078845395	0.0208258469023147	0	0.10410779366607	0	0.0758430354269344	0.0278049448342545	0.0533972562332932	0.375155132612855	0	0	0.121588491750878	0	0	0.00371450945013285	0.38	0.0328403063638844	1.06659128532155	1.1495
GTEX-14E7W-0826-SM-62LEJ	0.154689605352711	0	0.0045319902936444	0.0290289528357849	0	0.110713974607827	0	0.0453779651348246	0.0165507532616613	0	0.041878612130244	0.0420226941519487	0.140590313868123	0	0.00244917127957883	0.163704107900956	0	0	0.248461859182697	0	0	0	0.082	0.126044749411299	1.03154588559499	2.2435
GTEX-14H4A-2526-SM-5YYAY	0.0900356715155504	0	0.00780614098856752	0.228339923222347	0	0.108005905020145	0	0.142395779827912	0	0	0.132735192566064	0	0.0460128782035448	0.0181717734350978	0.0238517542657809	0.0734764262522064	0.00213119119109673	0	0.127037363511688	0	0	0	0.243	0.0576315311034031	1.08173876914642	1.8995
