Input Sample	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE	Absolute score (sig.score)
GTEX-1117F-0226-SM-5GZZ7	0.111132447761615	0	0	0.0337496756121339	0	0.332812936100959	0	0.17268091961338	0	0	0.119697724081038	0.0153620457545213	0.0981965506579795	0	0.105221661195172	0.660353549858867	0	0	1.03929248936434	0	0	0	0.01	0.296831413559042	0.968143998517769	2.6885
GTEX-111CU-1826-SM-5GZYN	0.0328748611743857	0	0	0.0450329191560299	0	0.240027596784329	0	0	0	0	0.0320368552871836	0.0046168329939831	0.371264843587583	0	0.0751247735835599	1.22550502182568	0	0	0.558516295607269	0	0	0	0.012	0.273653198189238	0.980454442574508	2.585
GTEX-111FC-0226-SM-5N9B8	0.00749273638140669	0	0.00128275165580725	0.12699527867073	0	0.315111445745699	0	0.0450513161528761	0.0555317458648613	0	0.0379935754862847	0.01301298814327	0.00298679568387843	0	0.0712003860847894	0.886229238114306	0.016997209838973	0	1.08311453217712	0	0	0	0.014	0.248876184542328	0.997154875134398	2.663
GTEX-111VG-2326-SM-5N9BK	0.0191652799699642	0	0	0.105657245253192	0	0.308408399334016	0	0.0328046656879338	0.000713845094611749	0	0.0551475814140772	0.028804530852243	0.172197309176058	2.52248657784271	0.184096313300818	0.946032202960337	0	0	0.369986049114044	0	0	0	0	0.508677614525219	0.867375736161672	4.7455
GTEX-111YS-2426-SM-5GZZQ	0.0464519773005105	0	0.0035440837760287	0.0816271676256792	0	0.331281911502095	0	0.0318126624033051	0	0	0.0732776945447314	0.0152507562511787	0.178559031265731	0.0660176515632199	0.0618005896416482	0.731911219185652	0	0	0.290308830029728	0	0	0.0136564249104915	0.0590000000000001	0.140568594585857	1.0262471587078	1.9255
GTEX-1122O-2026-SM-5NQ91	0.0342774386481065	0	0	0.0926727077366375	0	0.284333074322893	0	0.00642019280368154	0	0	0.143566031039703	0.000556041722051466	0.117122762066386	0	0.0476359976962646	0.635102537763663	0	0	0.224813216200613	0	0	0	0.138	0.087458909490041	1.04821495256491	1.5865
GTEX-1128S-2126-SM-5H12U	0.0103263760190638	0	0.00310951221478668	0.0668794445513341	0	0.427153672027528	0	0.00900072995462441	0	0	0.0519462185210264	0.0944239693109035	0.291584258147822	0	0.0276095066159841	1.15194609944647	0	0	0.0850645403235176	0.0303736024462983	0	0.00558207042064012	0.167	0.0772016807077195	1.06900705968117	2.255
GTEX-113IC-0226-SM-5HL5C	0.0328890702386331	0	0.0324664043470778	0.259602381942344	0	0.375498330769855	0	0.14273774885767	0.0258813266200803	0.00951106022529052	0	0.154970473514542	0.361868798988647	0	0.426446536366501	1.47457068210164	0.0559256360337443	0	0.683631549993978	0	0	0	0.013	0.269357591209489	0.974420608214886	4.036
GTEX-117YX-2226-SM-5EGJJ	0.0871099177715254	0	0	0.108873827020315	0	0.3019019576861	0	0	0	0	0.0423826626287541	0.0439708838616233	0.0540074141130531	0	0.0398030617024246	0.574929873198384	0	0	0.190077051533237	0	0	0.0304433504845842	0.112	0.0999576096714017	1.04188847704091	1.4735
GTEX-11DXW-0326-SM-5H11W	0.0342280106126741	0	0	0.151792872350564	0	0.263530680354364	0	0.0575723355296937	0.12947794617086	0	0.0392867905316535	0.0979704471685528	0.238351349295731	0.00173030468164386	0.104659093615578	0.295937761609354	0.00984419246687449	0	0.627618215612457	0	0	0	0.028	0.194875445166631	1.00732431784643	2.052
GTEX-11DXX-2326-SM-5Q5A2	0.00130367286460892	0	0.00437289767501404	0.00874910009954016	0	0.239751421648015	0	0.0016446472897	0.0126370422010782	0	0.105309300923644	0.00197314582420193	0.295935235423523	0	0.0145790353081734	0.677334178029563	0	0	0.282820025591491	0	0	0.0130902971214461	0.038	0.175547406170093	1.01795417765305	1.6595
GTEX-11DZ1-0226-SM-5A5KF	0	0	0	0.267328788662745	0	0.183109416931811	0	0	0	0	0.0936094629333019	0.0603796144954468	0.416035345090904	0	0.0477359551157716	0.945811843759544	0	0	0.736600377041503	0	0	0.0178891959689716	0.038	0.175483367328903	1.01832777865252	2.7685
GTEX-11EI6-0226-SM-5EQ64	0.0290500747239598	0	0	0.259013677181864	0	0.334962933950305	0	0.087984609484889	0	0	0.225877361875743	0	0.363634498132398	0	0.0967084220431164	1.07407626587979	0	0	0.607692156727936	0	0	0	0.034	0.184075101970723	1.00844345627671	3.079
GTEX-11EM3-2326-SM-5H12B	0.0354813179765105	0	0	0	0	0.113891184674057	0	0	0	0	0.0458740361512812	0	0.119967691885738	0	0.0146585962044262	0.298249151512228	0	0	0.0619795411695411	0	0	0.0213984804262175	0.418	0.0269839325586847	1.07777439989085	0.7115
GTEX-11EMC-2826-SM-5PNY6	0	0	0.00926683101054244	0.034713835443387	0	0.0719017632439215	0	0.140639163737551	0.0262492947627221	0	0.123846276510494	0	0.406179345743847	0.00980215630102704	0.0115013111996961	0.826928277970785	0	0	0.241471744076027	0	0	0	0.054	0.149148717194319	1.03259797650387	1.9025
GTEX-11EQ8-0226-SM-5EQ5G	0.00222922497138341	0	0.0182386203464587	0.0533365803992222	0	0.35013066983943	0	0.0697661784850872	0.0219918533116453	0	0.10828138995851	0.213061502762106	0.269331247309437	0.710191824552995	0.0880544879059509	0.844310618032358	0.020550948806075	0	0.757524853319342	0	0	0	0.028	0.195246164268932	1.0106200535339	3.527
GTEX-11EQ9-2526-SM-5HL66	0	0	0.00131140480091928	0.0780743168823207	0	0.246778260991813	0	0.0126164831084023	0.003715037324586	0	0.154610950660521	0.0128975748136183	0.164769858147475	0.0178942054675134	0.00422036155815307	0.668802053770628	0	0	0.18730949247405	0	0	0	0.095	0.115679303229804	1.0424685400654	1.553
GTEX-11GS4-2626-SM-5A5LD	0.170583543724222	0	0	0.285552921381108	0	0.560895345677229	0	0.0139779509698395	0	0	0.0294245357103111	0.0523848174017384	0.132510798727692	0	0.150848228009937	1.1968506203641	0	0	0.444007579851752	0	0	0.000463658182069147	0.039	0.170067352167636	1.01409958425151	3.0375
GTEX-11GSO-2326-SM-5A5LX	0.0632689871870121	0	0	0.20125914144202	0	0.376928724390111	0	0.0600816257047348	0.034493465240801	0	0.0184879871610666	0.0730290119014341	0.269163911908128	0.927110513611281	0.0942414667947642	0.581010617569657	0.0142743338931548	0	0.413150213195837	0	0	0	0.014	0.252303213958521	0.987984938900287	3.1265
GTEX-11H98-0226-SM-5NQ89	0	0	0	0	0	0.175106857960582	0	0.00665950742298201	0	0	0.0359052714313683	0.0100388487621038	0.269608106254289	0	0.00856155072243098	1.0812188276479	0	0	0.188328166811349	0	0	0.0205728629869944	0.026	0.202836951637561	1.02637480286048	1.796
GTEX-11I78-2626-SM-5Q5AI	0	0	0.00370470780023344	0.0337079775037106	0	0.187204544840496	0	0.00614737843811501	0	0	0.0577336905656655	0.0495827007639675	0.287846416148031	0	0.0117270536067096	1.00893707254801	0.00979569382403462	0	0.616612763961027	0	0	0	0.02	0.218792404665371	1.00686563966895	2.273
GTEX-11LCK-1126-SM-5A5KC	0.20102599902189	0	0.0266983698131958	0.0447933545540277	0	0.336512978565319	0	0.0105546053598574	0.00643296866172761	0	0.116789865826428	0.0167786859923083	0.102062211208639	0	0.0253483469712489	0.543108075215192	0.000226980336301422	0	0.577667558473865	0	0	0	0.021	0.213455173804989	0.99715688789749	2.008
GTEX-11O72-0226-SM-59869	0.0048661372364869	0	0	0.247897637158609	0	0.417389550479861	0	0	0.0536285222774554	0	0.0119198735782808	0.0346431211142538	0.47610436315233	0	0.176196029317674	0.646720426900403	0	0	0.752375269450875	0	0	0.0307590693337714	0.02	0.219242774010272	0.995386947400433	2.8525
GTEX-11OF3-2426-SM-5Q5AS	0.0105456516532106	0	0	0	0	0.465925784109064	0	0.0338926900342888	0.136390090907213	0	0	0.0813247722657591	0	0	0.0897988430597517	0.573004165111809	0.00276815306917547	0	0.942178138404242	0	0	0.00417171138548622	0.016	0.23454647393813	1.00169598939776	2.34
GTEX-11ONC-2526-SM-5986W	0.135724452703478	0	0	0.357411463795425	0	0.691313632521113	0	0.127741022019699	0	0	0.128842226683777	0	0.184643886443275	0	0.241006975148435	1.23908581190116	0	0	0.573230528783635	0	0	0	0.038	0.171184431316605	1.01211724777973	3.679
GTEX-11P7K-2026-SM-5GU74	0	0	0.00493486622869228	0	0.0399516508521968	0.227637184786562	0	0.00797391140637622	0.0234102144200698	0	0.116229976759128	0	0.0882722291637467	0	0.0433972156215149	0.278990597592983	0.00148665892694891	0	0.240620254520748	0	0	0.000595239721033209	0.33	0.0413635302440818	1.06303087455885	1.0735
GTEX-11P81-2426-SM-5GU65	0.334312646920309	0	0.00951800758470701	0.201517756893414	0	0.34325584942522	0	0.10881712602211	0	0	0.0601648576321264	0.111306692456457	0.202871603359023	0	0.0854250899976005	0.963143279267685	0.00897305642753789	0	0.752194034013811	0	0	0	0.037	0.176167467424173	1.00982572284391	3.1815
GTEX-11P82-1726-SM-5Q5AT	0.0501485231367139	0	0.000314640203633836	0	0	0.401372105561582	0	0.00717670785415508	0	0	0.0389958639931855	0.0215867731887019	0.150852858049865	0	0.00195067990951801	0.346832820260944	0	0	0.250012233090609	0	0	0.022256794751093	0.113	0.0987598696929365	1.04093959328144	1.2915
GTEX-11PRG-0626-SM-5BC56	0.0165542657743787	0	0	0	0	0.399435731443481	0	0.085180732394002	0.180839843732924	0	0	0.110084609859204	0.135712406500696	0.963211690536494	0.182818832487279	1.0656195528404	0.0142047511851989	0	0.507837583245944	0	0	0	0.00700000000000001	0.358750793542011	0.93967581195189	3.6615
GTEX-11TT1-2426-SM-5EQMK	0.0258329450116191	0	0	0	0	0.0947795957311403	0	0.0189391022467974	0.00369738124307276	0	0.0493457754457249	0	0.129056590991795	0.0727625766779352	0.0276945867719564	0.131974822042413	0	0	0.139333468904377	0.0721398428982029	0	0.00344331203496604	0.247	0.0566478560100974	1.065083762353	0.769
GTEX-11TTK-0226-SM-5N9EC	0	0	0	0.0996257705869907	0	0.339233716943906	0	0.0164949490203913	0	0	0.136844548810098	0	0.392497548815179	0.380091634939244	0.0328099549692019	0.340590977292163	0	0	0.32582632438241	0	0	0.165984574240416	0.126	0.0940938520313473	1.04989524973636	2.23
GTEX-11TUW-2626-SM-5EQKZ	0.0339532639480781	0	0.0107669230378066	0.107262662484189	0	0.197150231294779	0	0.028985128314851	0.0224884580797971	0	0.149616649789264	0	0.448217230588794	0.0553543158050751	0.218530616039931	0.671506711761744	0.00120952049598576	0	0.432885053488643	0	0	0.0615732348710612	0.09	0.119822166623674	1.03545626289397	2.4395
GTEX-11UD1-0226-SM-5EQKL	0	0.0232036433891703	0	0.0307496077086975	0	0.172355507872803	0	0.0480065364620749	0.097307416013667	0	0.23427898644014	0	0.513550553145482	0.856007205473404	0.0561360769210841	1.3575462635772	0.0018281210299396	0	0.536530081966341	0	0	0	0.012	0.2815707550223	0.979177803327495	3.9275
GTEX-11UD2-0126-SM-5EQL2	0.0594186748536413	0	0	0	0	0.197235293657888	0	0.0148320662088232	0.070229601105749	0	0.149957519848576	0	0.0620743875221248	0.594014461366685	0.0183785791587065	1.14435317718295	0	0	0.340006239094861	0	0	0	0.035	0.182100080707659	1.03229931874469	2.6505
GTEX-11WQC-2426-SM-5EQKQ	0.0773517178720601	0	0	0.0320430350023112	0	0.322345211755995	0	0.107808880405359	0	0	0.149735593164306	0	0.137334047204671	0.109812620466355	0.0132838512882837	0.397893012392969	0	0.0729336423561909	0.0664583880914992	0	0	0	0.277	0.0510410922084355	1.05829563696685	1.487
GTEX-11XUK-2126-SM-5EQLR	0.00136590446400357	0.0130217126063047	0	0.0113500246368758	0	0.173708604900508	0	0.0485079228284922	0	0	0.0719067120589049	0.0583076833567598	0.0468909916833027	0.156810670972761	0.0246749877316715	0.14847250214059	0	0	0.526982282619826	0	0	0	0.05	0.152174778312631	1.04163746962694	1.282
GTEX-11ZTS-0226-SM-5EQKD	0.0229675752416354	0	0	0.0640670141640481	0	0.228153108372041	0	0.104858661479009	0	0	0.0914453592322555	0.0649921725636908	0.207625729659904	0.0724091949790533	0.271567688901745	1.12897915132223	0	0	0.566934344084392	0	0	0	0.011	0.293229060726886	0.966432541937131	2.824
GTEX-11ZTT-2526-SM-5EQM9	0.0235736420854627	0	0	0.0678852902257958	0	0.226346428620935	0	0.00951380346496489	0	0	0.0474138102041246	0.00480982664795941	0.103427774161776	0	0.0706816252313046	0.69321227056034	0.00183855668718526	0	0.338296972110153	0	0	0	0.0629999999999999	0.133757813352267	1.03468761398271	1.587
GTEX-11ZU8-2426-SM-5EQMV	0.134042777131665	0	0.00367763165974776	0.342914976231624	0	0.127010592458752	0	0.087155729284553	0	0	0.184283506232825	0.0478393153637992	0.707445079522995	0.0713049046551445	0.111600571375263	0.939380384256641	0	0	0.378844531826992	0	0	0	0.028	0.19539085801968	1.0038509692261	3.1355
GTEX-11ZUS-0726-SM-59886	0	0	0	0	0	0.595443285553859	0	0.0331776194893832	0.128734551873195	0	0.119840800160172	0.0132151769021349	0.0302923845066639	0.173002136560987	0.08130910569683	1.32536996455868	0	0	0.156614974698098	0	0	0	0.015	0.245242134302718	0.992820412701122	2.657
GTEX-11ZVC-2626-SM-5FQTA	0.0852124740079709	0	0	0.16963103191197	0	0.519057470529797	0	0.135283559963023	0	0	0.117627978759982	0.113962352864172	0.558436276879068	0	0.427109240731264	0.6337362667369	0	0	0.347934150788732	0	0	0.037009196827119	0.026	0.20211191567038	1.0027733102762	3.145
GTEX-1211K-2226-SM-5FQU6	0	0.00549129224766905	0.0017589890622442	0	0	0.250548154934895	0	0.0855589585999366	0.0291395902298659	0	0.0130799014637272	0	0.132231149664915	0	0.00334646901296555	0.881185260819522	0	0	0.163689030823314	0	0	0.00547120314094524	0.046	0.158729455873631	1.03561342084641	1.5715
GTEX-12126-0426-SM-5Q5AP	0	0.0244301176663213	0	0	0	0.4103506659105	0	0.0472620184045489	0.108065696808762	0	0	0.0983137696867096	0.135533440429451	0.0962812828876836	0.0205246758053839	0.773631780529354	0	0	0.861606551871286	0	0	0	0.00800000000000001	0.335637114300139	0.948788032906053	2.576
GTEX-1212Z-2426-SM-5EQ5D	0.00731477203097197	0	0.00283398486007304	0.0640411502005848	0	0.385705981162863	0	0.0659911896011865	0.0418422019918995	0	0.0466174689018527	0.0546446083593296	0.490743870030265	0	0.0305334083632197	0.718607017758076	0	0	0.853624346739677	0	0	0	0.014	0.255762948653604	0.983547600014515	2.7625
GTEX-12584-0226-SM-5EQL5	0.183307808074121	0	0.0118594677800523	0.0537988405493358	0	0.257650868784611	0	0.017644082461165	0	0	0.107101334057261	0.039263167995867	0.361855722801819	0	0.0164131203724886	0.783324870563765	0	0	0.0507807165595152	0	0	0	0.138	0.087637874111202	1.05534756392683	1.883
GTEX-12696-2526-SM-5EQLN	0.0212032322430684	0	0.00081759662882563	0	0.0239778341205416	0.310793323152173	0	0	0.000387722056598604	0	0.0353416938197329	0.00505324737545582	0.150471467787937	0	0.0273512785667742	0.497780553611105	0	0	0.122931571256242	0	0	0.020890479381546	0.1	0.110956860520684	1.0413463746478	1.217
GTEX-1269C-2726-SM-5EGJ4	0.130362810479326	0	0.00303397762477522	0.0714567570449077	0	0.437957450649998	0	0.0490136682198824	0.0131760285710556	0	0.115845262886189	0.0711567874218873	0.303616998028212	0.218664306642171	0.194007387114971	0.882473885453443	0	0	0.248234679863181	0	0	0	0.037	0.177031874802712	1.01080940035394	2.739
GTEX-12C56-1626-SM-5FQUO	0	0	0.000895329513155458	0.0481663448706971	0	0.237571827735025	0	0	0	0	0	0.0795471991817878	0.186575830860333	0	0.0430173005293488	0.709435640284494	0	0	0.462290527025158	0	0	0	0.018	0.227800515351479	0.997278132094919	1.7675
GTEX-12KS4-0426-SM-5EQMC	0	0.01714251937661	0	0.0937928482919259	0	0.281677741225797	0	0	0	0	0.0848574119685475	0.0539977131448395	0.357848815586522	0	0.0314747030947628	0.916325793911288	0	0	0.576382453399708	0	0	0	0.046	0.158764952019227	1.02506978744013	2.4135
GTEX-12WSA-0326-SM-5BC6I	0	0.0208015784787396	0	0	0	0.465623772779591	0	0.0194834951087302	0.0904399085863275	0	0.360560915453974	0	0.137145227998614	0.207752359964043	0.0385157113377431	0.216301478938695	0	0	0.393746559465478	0	0	0.0346289918880657	0.171	0.0742764081552978	1.05588581044081	1.985
GTEX-12WSC-0226-SM-5EQ52	0.0978414898882983	0	0	0.353919159862204	0	0.294068655169568	0	0.00110922740187642	0	0	0.054267226409818	0.0101472056526962	0.208620316408533	0	0.0535287862969646	0.865803485552856	0	0	0.926194447357185	0	0	0	0.012	0.277052960584902	0.974050028644006	2.8655
GTEX-12WSD-0226-SM-59HKO	0.0720662617426979	0	0	0.222395320991051	0	0.330319242514241	0	0.168708242780779	0	0	0	0.133297244942823	0.173981570794308	0	0.0999424441774457	1.38605649410554	0.0254206880431475	0	1.00081248990796	0	0	0	0.01	0.29661423241849	0.96461012616152	3.613
GTEX-12WSL-2426-SM-5GCN7	0.376173553950583	0	0.188302684818821	0.13566621451288	0	0.585115889398516	0	0.0498875644551719	0	0	0.0564633600726584	0.011624343684925	0.084504622259338	0	0.0812168200863952	0.736915654499207	0	0	0.515629292261504	0	0	0	0.082	0.125585488991536	1.02922309980602	2.8215
GTEX-12WSM-0226-SM-5LZV6	0.0261463213178012	0	0	0.113534139118321	0	0.157945540844907	0	0.0100812140505019	0.0503534191508424	0	0.105440168440423	0	0.0820017899418873	0	0.0492598189220825	0.516373517667421	0.00352559867841631	0	0.694838471867397	0	0	0	0.038	0.175003097332323	1.02593491472976	1.8095
GTEX-12ZZX-0226-SM-5DUXU	0.0038492265388281	0.00500393593891437	0.00030574075466074	0	0	0.367786829698536	0	0.0651491633127565	0.0733110072787634	0	0.0554700547443307	0.0295376444565353	0.0566096694683344	1.09528846091614	0.0601188323571206	0.632113462471219	0.0115990285338683	0	0.344356943529989	0	0	0	0.004	0.389953435126941	0.929711567336872	2.8005
GTEX-12ZZY-0326-SM-5LZVQ	0.0034517551671629	0	0.000501447692136603	0	0	0.382716638327678	0	0.0660092618825381	0.144528834593891	0	0.015146749772774	0.0861147073509408	0.11450218700221	0	0.0312156138936804	0.995085447805854	0.00444341884473898	0	0.330283937666396	0	0	0	0.025	0.205320719311656	1.00445739842906	2.174
GTEX-12ZZZ-0526-SM-5DUX6	0.0174057746502667	0	0.00189623383363626	0.276559975265214	0	0.396509543600421	0	0.0653745472068476	0.0520923216828985	0	0	0.15783377229956	0.197187517415382	0.017710323356514	0.113433867095136	1.03867527829152	0	0	0.777320845302608	0	0	0	0.038	0.175917889906938	1.01419434199202	3.112
GTEX-13111-1726-SM-5EGJZ	0.0976607458941469	0	0.00239183319673164	0.21869477544611	0	0.117937777293462	0	0.0519101920915054	0	0	0	0.0744569011378407	0.0843785319501012	0	0.0175443977985297	0.485990290327816	0	0	0.821034554863756	0	0	0	0.014	0.254509591362877	0.992798304962353	1.972
GTEX-13112-2726-SM-5DUW5	0.0470509214552226	0	0	0	0	0.308746531254457	0	0.0741236713849227	0.150997269155619	0	0.023359847183193	0.036142332198949	0.104581476582084	0	0.100306561882183	0.39934433572829	0.00871642200605607	0	0.487130631169024	0	0	0	0.028	0.196103978185111	1.00413626643768	1.7405
GTEX-13113-1826-SM-5LZW4	0	0	0	0	0	0.259104085619709	0	0.0270578232274305	0.0280690194705635	0	0.0833801881207397	0.0140113036246558	0.175965512916895	0.0782965068030907	0.058404565925944	0.786539074741541	0.00310201762234091	0	0.252949351424084	0	0	0.00612055050300551	0.028	0.197638832203029	1.00911334892603	1.773
GTEX-1313W-0226-SM-5LZV7	0.0451262542667806	0	0.00150477806132938	0.188794560237104	0	0.287891131958984	0	0.0369610298274067	0.0389400704937325	0	0	0.086172345232641	0.0990567460115105	0.0680382832914517	0.03730345259326	0.515842232810608	0	0	0.777369115215191	0	0	0	0.019	0.219749872081175	1.00199820391929	2.183
GTEX-1314G-1626-SM-5EQ67	6.26380142240103e-05	0	0.00264179349337027	0	0	0.547101363218585	0	0.00673322819079257	0.0123412806920077	0	0.160260979382355	0.0288819184450639	0.356566352566417	0	0.0155367326642024	0.599555129584788	0	0	0.436097887054766	0	0	0.000720696693428287	0.046	0.159743830311344	1.01829553007346	2.1665
GTEX-131XE-2426-SM-5EQ5V	0.00558606471480208	0	0.00350347438598882	0.0886032241346596	0	0.309845118345969	0	0.00409794098060814	0.0765564535664278	0	0.036571194967014	0.0259851179102164	0.272079109961665	0	0.094672327263506	1.05784452647937	0	0	0.565155447289772	0	0	0	0.015	0.241668676784829	0.988985590633624	2.5405
GTEX-131XF-2226-SM-5EQKG	0.0189934786109575	0	0	0.0501423073961254	0	0.332840456086581	0	0.00416229326538628	0	0	0.0133725898137564	0.0220534575597522	0.0846831770588503	0	0	0.448792133948285	0	0	0.363960106260305	0	0	0	0.118	0.0966447479796548	1.04997274249857	1.339
GTEX-131XW-0526-SM-5PNXZ	0.0636623064012649	0	0	0.19542886597906	0	0.405458630334891	0	0.160563315308199	0	0	0.00054127387875022	0.108536392982875	0.205249853026856	0.660713643269978	0.148386243716864	0.843443595686316	0	0	0.777015879414946	0	0	0	0.014	0.256134331687522	0.981372507223596	3.569
GTEX-131YS-0226-SM-5IJEH	0.0130875491890408	0	0	0.0307365245958083	0	0.433673895791316	0	0.0378416484937985	0.0625668699958349	0	0.0463900148889856	0.108487477385512	0.000357987843499821	0.113275324994717	0.0499850144700675	1.13803087232709	0	0	1.09356682002433	0	0	0	0.00900000000000001	0.315423256378131	0.961193910740681	3.128
GTEX-132AR-0226-SM-5IJBE	0	0.0116660797513442	0	0	0.0267429831595513	0.117519929430217	0	0.0114048131557324	0.0207471329649178	0	0.0864980799566884	0	0.029762102457073	1.15075936415602	0.0678596459580359	0.350936578418135	0	0	0.0696285433389215	0.0532412638294411	0	0.00473348342392726	0	0.503617007109525	0.874383644909942	2.0015
GTEX-132QS-2526-SM-62LFJ	0.00333802674374961	0	0.00110889974989163	0	0	0.231663851405881	0	0.0163132806674513	0.0255145380647103	0	0.0659929681946967	0.00333614374028049	0.0948731059015555	0.00722944289229407	0.117774314522774	0.443776945106423	0	0	0.131608689440008	0	0	0.00296979357028386	0.121	0.0958966100886404	1.0474863228878	1.1455
GTEX-133LE-1926-SM-5N9FV	0.00269922047366085	0	0.00682786984138116	0.0318379466441612	0	0.155320464071674	0	0.0126054224865723	0.0239581089426975	0	0.00852908532212643	0.0504869081559612	0.206376523084392	0	0.010562236036417	0.730571082886465	0	0	0.485225132054491	0	0	0	0.0580000000000001	0.142377275640013	1.03944581042158	1.725
GTEX-1399R-2626-SM-5KLZ7	0.00618591984525181	0.00527234898905129	0.00112928057387277	0	0	0.294617695268868	0	0.073334557118668	0.0234183252570655	0	0.120008890981524	0.029000450800701	0.076149424098656	0.973085994424063	0.0104857253996488	0.3549286619367	0	0.000717060866638748	0.284665664439292	0	0	0	0.013	0.265476444021507	0.997451858064314	2.253
GTEX-1399T-2726-SM-5K7XK	0.0603812325228227	0	0	0.153072732888446	0	0.442859683389659	0	0.0144511689057695	0	0	0.0158067674332237	0.0780097578938532	0.177636795919957	0.145637651156431	0.109328028610059	1.17408027190405	0	0	0.63123590937573	0	0	0	0.013	0.264038662372952	0.977946255569287	3.0025
GTEX-1399U-2426-SM-5K7XB	0.00904432856753786	0	0.00124439464945396	0.0312844206495607	0	0.150328418913569	0	0	0	0	0	0.0259847225146701	0.0993813829911264	0	0.0043923232856688	0.293425642125122	0	0	0.34580432559492	0	0	0.0182100407083714	0.144	0.0846474800458552	1.06396995144762	0.9791
GTEX-139D8-0326-SM-5IJCJ	0.0233060364666177	0	0	0.251278803559977	0	0.637332620583737	0	0.0060565744384452	0	0	0.197059946260382	0	0.0609210009213057	0	0	1.19834008603791	0	0	0.23039384152669	0	0	0.0023110902049392	0.105	0.10527907233401	1.05069544787851	2.607
GTEX-139T4-0126-SM-5HL5G	0.00220586477985381	0.00734165057401383	0	0.0549634257406355	0	0.408170421324131	0	0.0177992275912942	0.021983672783049	0	0.200317623807181	0.0235674387015779	0.176095057753828	0.23235258081233	0.0472407557476541	0.584636696200461	0.00721341308799274	0	0.841612171095998	0	0	0	0.016	0.234192293152536	0.993037084612171	2.6255
GTEX-139T6-2126-SM-5KM37	0.247331139251507	0	0.0127293219244562	0.0851473292681881	0	0.399600949493415	0	0.0184650654306073	0	0	0.0652442001357408	0.0201124494566529	0.388078486206452	0	0.0196218759038914	0.817436340862012	0	0	0.348232842067078	0	0	0	0.035	0.182919862503514	1.00715548116074	2.422
GTEX-139T8-0226-SM-5L3EA	0.0480191909052434	0	0	0.0896711102757524	0	0.658780218075855	0	0.105560926111294	0	0	0.111145237604942	0.106356156745669	0.332388210139116	0.0295006140707852	0.0106384741996046	0.396662592094652	0	0	0.201697072571214	0	0	0.0185801972058737	0.145	0.0824793933733902	1.05323860854165	2.109
GTEX-139TT-0226-SM-5K7YH	0.00198354016022322	0	0.0014196111805552	0	0	0.546855012817957	0	0.0228929212574558	0.000384146853348222	0	0.17172677180958	0.127815951950202	0.219281042346924	0.0480630334683478	0.0781557337557001	0.501952130617296	0.00525858266273748	0	0.874211521119673	0	0	0	0.0629999999999999	0.133647086645689	1.03815530015358	2.6
GTEX-139TU-0226-SM-5J1NM	0.0330715789127446	0	0	0.23627065206342	0	0.442297355684372	0	0.0852601368012162	0	0	0.0405683291595	0.0400339476116296	0.265920406276283	0.563468173867556	0.223177171971894	1.74445087962394	0.00280470772201492	0	0.873676660305426	0	0	0	0.012	0.284898198241489	0.971878468336821	4.551
GTEX-139YR-2426-SM-5J1OB	0.0245015613176389	0	0.00172102127534428	0	0	0.385920960759883	0	0.0563580429368144	0.0291435533710662	0	0.124642175146233	0	0.22632367752057	0	0.0185734976538786	0.645003201729335	0	0	0.406446130375375	0	0	0.0143661779138616	0.055	0.146549325564099	1.02326240633697	1.933
GTEX-13CF2-2626-SM-5LZZA	0.0206874297916383	0	0.00841804743015051	0.0444248413431666	0	0.417159124583783	0	0.0493442628055505	0.0957526851212255	0	0	0.0262282517061409	0.165864598417421	0.0236185289461507	0.0628457612230758	1.00972944643402	0.00723109871983524	0	0.997695923477841	0	0	0	0.00600000000000001	0.375329744962626	0.930455348316995	2.929
GTEX-13CF3-2326-SM-5IFGL	0.196479441059012	0	0.000496726542658315	0.0837949550324068	0	0.271086843979932	0	0.0387806435008207	0	0	0.20266126398559	0.000739365699203122	0.302309450328082	0	0.07410447074963	0.278659493642974	0	0	0.319347594186496	0	0	0.0260397512931946	0.267	0.0534627658831428	1.05421015308394	1.7945
GTEX-13D11-2326-SM-5IJCY	0.168396757679745	0	0.00663757826537846	0.0701123765482717	0	0.232874139322029	0	0	0	0	0.110036351535179	0.00306889956765552	0.532824466944913	0	0.0157871134625789	0.763598674116904	0	0	0.274663642557345	0	0	0	0.03	0.189570146738368	1.00942313040803	2.178
GTEX-13FH7-2226-SM-5IJD4	0	0.00149587181971129	0	0	0.0288595734463655	0.341746979478781	0	0.00604475197923482	0.0214863629712708	0	0.102401592649058	0	0.117586119217872	0.050037627314283	0.0846757023111031	0.584026007859063	0	0	0.324639410953257	0	0	0	0.0600000000000001	0.138258550748494	1.02733188185817	1.663
