aDC	Adipocytes	Astrocytes	B-cells	Basophils	CD4+ memory T-cells	CD4+ naive T-cells	CD4+ T-cells	CD4+ Tcm	CD4+ Tem	CD8+ naive T-cells	CD8+ T-cells	CD8+ Tcm	CD8+ Tem	cDC	Chondrocytes	Class-switched memory B-cells	CLP	CMP	DC	Endothelial cells	Eosinophils	Epithelial cells	Erythrocytes	Fibroblasts	GMP	Hepatocytes	HSC	iDC	Keratinocytes	ly Endothelial cells	Macrophages	Macrophages M1	Macrophages M2	Mast cells	Megakaryocytes	Melanocytes	Memory B-cells	MEP	Mesangial cells	Monocytes	MPP	MSC	mv Endothelial cells	Myocytes	naive B-cells	Neurons	Neutrophils	NK cells	NKT	Osteoblast	pDC	Pericytes	Plasma cells	Platelets	Preadipocytes	pro B-cells	Sebocytes	Skeletal muscle	Smooth muscle	Tgd cells	Th1 cells	Th2 cells	Tregs	ImmuneScore	StromaScore	MicroenvironmentScore	SAMP
0.197037508003692	0.0643769553494693	0	6.90238583508452e-18	3.70620402387506e-18	0	0.00479043712192651	0	0.0122891779391754	3.47494533789886e-18	0.000270550074486756	1.12003670025277e-19	0.00394987324556624	2.51074897750889e-19	0.0012161068445528	0.0623204491870989	0	0.0115746553422586	0.00250071678157034	0.0154774782069567	0.433352084871447	1.47717260658574e-19	0.00372850707982541	0.000890116074863047	0.143910395203051	0.014273049312396	0.000665592810287323	0.207792274490931	0.384084807713418	1.44747789905575e-19	0.231329298731318	0.0164970643484347	0.0167210733227644	0.00900501065636667	0	0.00574747001279334	0.00292666401476909	0	0.00708026879367337	3.43736534828535e-18	0.00837485042806564	0	3.45914848669783e-18	0.220490870450295	0.0058090193613872	7.55654563579902e-19	0.00287703818474831	0	3.25741303689058e-18	0.0137890761765049	0.00403709343943035	4.41524345322387e-18	0.0156603025867613	0	0	0.053095822790399	0	0	5.60698309118808e-19	0.140645128605839	2.65460752514979e-19	0	6.63634994372276e-19	0.0038185847408094	0.0268995953223047	0.320819717711984	0.347719313034289	GTEX-1117F-0626-SM-5N9CS
0.0921328230728954	0.00499646430031861	8.1399689371097e-18	2.0764512258293e-18	0.00146358488344157	1.12384104000835e-20	0	2.54665450187371e-23	3.32159013257513e-18	3.76084866522444e-20	0.00590762872318295	0	0.00290665867822625	1.30734112665127e-19	0.00896732524643235	0.0635492724280145	6.37998800942694e-20	0.0387413670434019	1.87894661681145e-19	5.20407118031003e-19	0.0890585734446707	2.24575586816995e-19	0.00365875619938766	0	0.118772780770777	0.021385866917858	2.28146863569079e-18	0.066623960853669	0.0556201210233873	9.39829306510418e-20	0.0312337121976498	0.0334322648072335	0.0292960742183389	0.00968593103694267	0.00379935102748808	0.00639364903960237	0	6.12735496554707e-18	0.00312461080436675	0	0.00927473501714207	7.17797489847453e-18	3.24488542341257e-18	0.0456926529196896	0.0256445610773391	0	0.00333598856313334	0.000655996077447567	0	2.46230261966172e-19	0.0484177784076971	0.0017382550295128	0	0.00231213414130209	8.27002667052222e-19	0	7.22241644094865e-19	3.01942257679981e-20	2.04334573687025e-18	0.378487442830207	0	0	0.0707172597480783	2.73947799745438e-19	0.0314415646195408	0.106413909257883	0.137855473877424	GTEX-1122O-0426-SM-5H12G
0.0706378304180837	0.101526234728692	2.54093165034015e-18	0.0400805303448827	0	1.53971496210864e-19	2.71736789385842e-19	2.44002735230789e-18	0	0	0.00223420619131716	0.023576566836238	0.0440003026902847	0.00445611895269139	0.0520693817152734	0.0402967386776155	0.00895813139427858	0.00296067428834471	1.03846583883554e-18	0.0281861744261151	0.311543945818437	3.02111497743995e-18	0.00702404653671311	0	0.0684650066465991	0.0492210934758717	9.45165027741986e-19	0.0948862881375825	0.610268166065254	2.31436956656677e-19	0.145254931985176	0.0930716434013944	0.0607806696437038	0.121523924392731	0.0019568415057453	0.000823848842760658	0.00919994082846469	6.27861577907121e-05	0.00373310479063369	0	0.0802369965700417	8.60554384450582e-18	0.0784101009414034	0.173494200234027	0.0432984989521807	0.00646088106107383	0.000330500827519581	2.09234353873198e-18	1.53073735809185e-18	0.0120437710395688	2.39030050042204e-17	0	0	0.00158244346951627	0	0.165143317156567	0	0	0.0145818080803331	0.0847120980288192	0	3.58490354937315e-18	0.0312358606663615	7.13491870418576e-19	0.178072502056278	0.240767593596864	0.418840095653142	GTEX-117YX-1726-SM-5GZZS
0.152361408686614	0.0845639901480491	7.66134324225835e-18	0	0	0	0	0	0	0	0.00438497625380536	0	8.11607668672914e-19	2.71226509488629e-18	0.0219282415495148	0.0129160013991804	0	0.0343188139831807	1.27625902119582e-18	0.000571615878989094	0.158189313908364	1.6616760756223e-18	0.00568561524793585	0	0.0970395942818937	0.00187456996946115	2.88859681801905e-18	0.0873955669894497	0.136956888896871	4.59143281939079e-20	0.0566564267132398	0.0517082058953497	0.0448969156156665	0.0162183361894	0.000370640498873976	0.00211796129284669	0.00221453356981108	0	0.016081913326898	0	0.0209155377824278	0	0.00367902968195562	0.094660249144419	0.0162576948432259	0	0.000974469933837777	2.97413846681619e-21	0	0.0126777727541272	0.0558890095406923	0	6.46243076662631e-18	0.00544679849454034	1.52980749101561e-18	0	3.54031544073696e-18	1.00370809170369e-19	0	0.320066330123464	9.97194165581231e-20	0.0197395992045803	0.0204852864778717	0	0.0490440000370937	0.169896449169153	0.218940449206247	GTEX-11DXX-0826-SM-5GZZP
0.338425238011638	5.91439109532102e-19	0	0.0161378872536456	0	0.0138876267298086	0.00871773163942996	0	0	0.0167663892050911	0.00166033201836421	0.00644341321419713	0.0419367301819467	0	0.106447436787552	0.0158363589080502	0.0192523197180681	0.0436906999818776	0.00023146701759747	0.0162741566842595	0.109875950583453	1.54710929455092e-18	1.07673062024003e-20	0.000302882591129394	0.0907126322097124	0.00552765004352383	0	0.090145997880519	0.177702290915178	0	0.048195099453385	0.0809873770279825	0.0587763514844627	0.0107018685734854	0.000344257839445835	0.000365002430905568	0	1.06029493654024e-19	0.018052400801	0	0.0777451470367015	0	0	0.0722129245915908	0.00786430216976415	1.28398321387384e-21	0.00105406216654792	3.86087098820735e-20	0	0.0184260470698881	0.0112212627565813	0.00827845664840585	8.744247159156e-18	0.00418141775955282	0	7.27212946081497e-18	1.63061881916234e-18	1.32779529149841e-19	2.50505915805896e-18	0.350687535273043	0	1.25882806207026e-18	0.0576128106973314	0.0128962061673003	0.131954826037488	0.100294291396583	0.232249117434071	GTEX-11DXY-1126-SM-5987W
0.325401261610665	0	0	0.0444168506874023	0.00358837829723831	0.0249260969772607	0.012351339263827	0.00456140725272768	0	0.00659312075576711	0.0006143281668984	0.00963390821017589	0.0418908832756575	0	0.0809516729498826	0.0606573184656444	0.0458790007165709	0.0124011795512354	0.00810156677997314	0.0168245521853817	0.067599720717859	5.45586927623424e-19	0	0	0.0788695551330228	0.0494849842978066	2.096256931653e-18	0.0650719648444256	0.184697205167144	9.24565936321876e-20	0.0187897764126072	0.130983831794941	0.095280775226066	0.0445036428954148	0.0263419503289355	0.000357208601975752	2.69669047232287e-19	3.32347638749398e-19	0.0169507187453449	9.95479345467176e-19	0.0912332487279906	2.08629402115928e-18	2.99478629775506e-17	0.0359462331799338	0.010532929757305	1.98905519986849e-19	0.00108131184923812	6.72823366532297e-19	0	0.035323694078558	0	0.011139624089131	0	0.000379778992525398	0	1.17302633997599e-17	0	0	0	0.304352467390475	0	1.60643232218786e-19	0.073292136670128	0.0117799789784954	0.215997166125037	0.0732346379254409	0.289231804050478	GTEX-11DXZ-0526-SM-5GU7J
0.0555487241521642	0.0224190590948783	0	0	0	2.87926957729756e-18	0	2.9321104898897e-18	0.0211688056457295	3.90464140033272e-18	0.00238665350724405	5.22891770943203e-19	3.30552454966601e-21	0	1.28399621084468e-05	0.0377674734911673	1.48319957290309e-18	0.00797239477483623	0.00948175028398846	1.17236668990817e-19	0.219103391338964	0	0.00449630316407572	0	0.0449026485101215	0.00406454115433386	0	0.257440572858699	0.0337198838553069	1.87819525088239e-20	0.161461538493819	6.15133623791388e-19	0	5.47139046981164e-20	3.75643198163433e-18	0.00873856188361204	0.0120587166520844	0	0.0122320261692211	4.5372623704604e-18	0	0	0.10889772079707	0.102394427117199	0.00350826872359088	3.23261971710731e-05	0.00732937481845433	0	0	0.0229346452183378	0	9.63336616259107e-18	0	0.00499909518195203	0	0	0	1.14005904123833e-19	0	0.123028701677214	5.44580857875305e-19	0	3.41225762168261e-20	0.00257075874057018	5.29586969016629e-18	0.143212549471982	0.143212549471982	GTEX-11DYG-0926-SM-5EGGW
0.086394102648859	0.0461821066687487	0	0	5.13022873824152e-18	1.44159033153565e-18	3.06944098588491e-18	0	0	1.41189394452312e-18	0.00302104081226747	0	1.90339396724726e-18	0	0.00237210544362949	0.0797251590650331	0	0.0361770149270911	0	0	0.109542533069306	0	0.0069736315460401	0	0.0349736942022086	0.0160989002528744	1.11509317604215e-17	0.131829090685176	0.0369334898652561	2.71660539205682e-23	0.0419598079608481	0.0273302123420012	0.0253368696616436	0.0150562734532015	0	0.00316272219796681	0.00241472876924895	0	0.00410446173162988	0	0	0	0.0101437278242633	0.0748848797150036	0.0126730531094657	0	0.00318889695065608	1.05917866490405e-19	1.83511906602063e-18	0.0166307224129302	0.0693878230339654	3.04257006615191e-18	0	0.00330749341353908	0	2.01237758856164e-18	1.15354818503496e-17	1.59135475869561e-20	1.41673618567343e-18	0.373633737967016	0	0.00832155080973729	0.0281818056839115	6.74273055805738e-19	0.0182201415613341	0.0953491669701318	0.113569308531466	GTEX-11EM3-0526-SM-5H12N
0.325678972542343	1.23751599606059e-19	0	0.0226657866977315	0.0234752301514395	0.0154106136169177	0.0292092997087293	4.0959786171626e-19	0.00737088627812048	0.0659534494133263	0	0.0344094226124553	0.0985557179515617	0.0137126726219049	0.0587965929057243	0.0643920026992625	0.0260905138013649	0.00549656831900156	0.0214748832420019	0.0195660771016629	0.146755343825887	1.65866417816942e-20	0.00770859744338742	0.000658366938407997	0.116003435715925	0.02261154388035	1.06109545933591e-20	0.136619911771695	0.227472373653764	4.3863481687197e-20	0.078058562077052	0.0938081769929774	0.0534586423670565	0.0625478611588791	0.00819209219537342	0.00182528575799727	0.00266199546331199	7.8314869083265e-19	0.0166375032584519	0	0.0803602010382828	0	0.0773008123079646	0.0886177094128803	1.80920231070543e-19	0.00471939808862807	0.00203381237539849	9.13498960050335e-19	0	0.0461221556373247	0	0.00215425696350433	0	0.00320343231168544	2.30286850374967e-18	9.23337812776534e-19	2.52884473621741e-18	3.73164355294125e-20	0	0.159606751848461	0	0.01368025508517	0.0217457208150802	0.010708379206323	0.172667837758989	0.131379389770906	0.304047227529895	GTEX-11GS4-0626-SM-5A5LC
0.0763007339940291	0.199101019931112	0	2.60207652731098e-18	1.20059505086331e-18	5.16665242267532e-20	0	0	7.71358215640629e-05	0	0	0	0	0	0.00417282926273271	0.0326523126710122	6.44658151615624e-05	0.0189243141400496	6.27779943856949e-19	0.000670664941648983	0.251366728871795	3.97313102588627e-19	0.00803500033210639	0	0.0115720564202362	0.0200193021978318	0.000934508736075457	0.117057589744497	0.195097792336021	5.83036749654765e-20	0.113988484553144	0.0261756147419772	0.0285643288118414	0.00530405539552102	0.00127770536480967	0.00115289242036626	0.00727649379866983	0	0.0220984549499919	0	0	9.01136307402783e-19	0	0.151720514539918	0.000904367609627704	0	0.00178093790608602	0	2.58620541872244e-19	0.0417307360285431	0.0571434095609792	2.7153953402566e-19	0.00587534484239795	0.00273445668755527	1.49456227227791e-18	0.0456018290843343	7.37982285564377e-18	1.49216719351198e-19	0	0.152755346895106	1.05087843048961e-20	0.0109078522887761	2.17272690651751e-20	0	0.0187493233656239	0.231019902611572	0.249769225977196	GTEX-11I78-1026-SM-5HL74
