aDC	Adipocytes	Astrocytes	B-cells	Basophils	CD4+ memory T-cells	CD4+ naive T-cells	CD4+ T-cells	CD4+ Tcm	CD4+ Tem	CD8+ naive T-cells	CD8+ T-cells	CD8+ Tcm	CD8+ Tem	cDC	Chondrocytes	Class-switched memory B-cells	CLP	CMP	DC	Endothelial cells	Eosinophils	Epithelial cells	Erythrocytes	Fibroblasts	GMP	Hepatocytes	HSC	iDC	Keratinocytes	ly Endothelial cells	Macrophages	Macrophages M1	Macrophages M2	Mast cells	Megakaryocytes	Melanocytes	Memory B-cells	MEP	Mesangial cells	Monocytes	MPP	MSC	mv Endothelial cells	Myocytes	naive B-cells	Neurons	Neutrophils	NK cells	NKT	Osteoblast	pDC	Pericytes	Plasma cells	Platelets	Preadipocytes	pro B-cells	Sebocytes	Skeletal muscle	Smooth muscle	Tgd cells	Th1 cells	Th2 cells	Tregs	ImmuneScore	StromaScore	MicroenvironmentScore	SAMP
0.0157627902669112	0.0919515646725186	4.47583889028282e-18	0.00734029101247733	0.0183636686228689	0	0	0	1.90165808276407e-18	0.00234413463050829	0	5.02717359807323e-20	8.71851953934486e-19	8.5212429929502e-19	0.0125325967697185	0	0.00815600860560295	0.00436690234626468	0	0.00212124943138032	0.0549227828325234	1.45779671594952e-19	0.00135124739910429	0	7.93571732156771e-18	0	0.000488196218377464	0.0207675901761125	0.0940213989150688	3.34472871931709e-19	0.0184529383520034	0.0473651508298435	0.0243808192571662	0.0374137190136363	0.00690532188693199	0.000773035264747553	0.000519433068982753	1.62729922146391e-18	0.0272354662521046	0	0.0720855414199151	1.35303133346829e-19	0.0539418183202535	0.0481618954533762	1.63549806349415e-21	1.33208992690387e-18	0	0.000854764784752809	0	0.0200616274142455	0.0405690639274075	0.00854639705055174	0.0190812213484905	0.0126401359840807	2.41621893385203e-19	0.00945108116338225	0	1.08314293626936e-20	9.44465480213308e-19	0.0486114413168729	2.88950538921948e-19	0.026941829548269	0.00565522090696229	0.0229660384265688	0.0911148795768674	0.073437173752521	0.164552053329388	GTEX-11DXX-2326-SM-5Q5A2
0.174228691691916	0.0235270672939894	8.1119140927997e-19	0	0.0719278057272989	0	4.74699165656908e-22	5.69292823684298e-19	0.00903697787490153	2.62489338289612e-19	0	1.46884774804717e-18	1.36428084197504e-19	5.53820607335358e-18	0.0315823196948875	5.94702376164167e-19	0.012707616434305	0.00287090635669792	0.00907322090917735	0.0330411557777805	0.146014767596417	2.31263558407976e-18	0.00121719397058216	2.27803980164892e-20	0.0143493646253498	0.00967009882385717	0.00148399287770253	0.0692416468626425	0.456709004572552	0	0.0618706311786131	0.0275303975238237	0.0063784316998991	0.0286281040151542	0.0131175952677716	0.00393737734523863	0.00135033440845533	7.91211205611877e-19	0.0568826993618074	0.00299062708891216	0.0674277603355321	8.3892938970067e-18	0.118158688476719	0.107144633156045	0.00298518826781886	6.65744987381706e-19	0.000104226879433471	0.00249355679947129	1.32234658182937e-17	0.00647527645708758	0	0.0016430445456804	0.0603524671232245	0.00369099932125045	3.2892938935081e-19	0.00556810808624346	0	9.67026208649832e-20	1.0523008638534e-19	0.0213799316524555	1.13403720658451e-20	0.0241245413418365	0	0	0.0957403104695861	0.0919455997578778	0.187685910227464	GTEX-11DZ1-0226-SM-5A5KF
0.184804320233931	0.041838595392398	8.28499721633698e-18	0	0.100065258162125	2.04822738602432e-18	6.56484917095821e-19	3.49182205347605e-18	0.0118671082214216	0	0	0	0	0	0.0511867664119892	0	8.54280618372252e-20	0	0.0129404593287643	0.014250588762948	0.0985866697898103	9.86373507854067e-19	3.2074293493856e-21	0	0	4.93148079261922e-19	0.00259562520941542	0.187754127780547	0.145660874036202	0	0.049940234944189	0.000843502411131964	0.00118068635331187	0.00947755842299626	0.0114902006600035	0.00915877313342824	0.00187830429428712	3.11493196768377e-18	0.0146640871657193	7.56702044626317e-18	0.00660470609038905	9.1822877688404e-19	0.208448357264999	0.0758471130843086	0.0423700335919988	3.03248651282783e-18	0.000846376099796841	0.000893862671448666	0	0.0121071278947168	1.31251046471516e-17	2.46359268650834e-18	0.0152352025548138	0	1.36601599865177e-18	1.50275362027122e-19	3.2767332123933e-18	0	0.00856846647004581	0.0935534128127512	1.09533556211748e-18	0.00877926993220049	0.00446473164046014	0	0.0227219070639475	0.0702126325911042	0.0929345396550516	GTEX-11EI6-0226-SM-5EQ64
0.0064307672776283	0.082168380669429	0	8.0685556448414e-20	0.0439903771645918	3.5528015922013e-19	3.79834318155035e-18	0	7.67052901140988e-20	0	0.00242262291112162	0	0	0	0	1.09872310275567e-17	6.97632415002812e-20	0.014561647904591	2.08992417018976e-19	0	0.0757767944895639	0	0.00169079562351026	4.68239004995852e-19	3.85204563458871e-18	0	0	0.0455111864902154	0.00103760679983629	4.53548744323673e-20	0.0394803644123099	0.0119732609507925	0.0122532376228628	0.00892696066458751	0	0.00474921342853472	1.46734685679484e-05	1.46097187049325e-20	0.0108454324996782	0	0.000304856379135483	3.8377626379514e-18	0.149311589542131	0.0566228177703926	0.0223603254382856	0	0.000538449116680058	0.00278263597664226	6.89939152677392e-18	0.0500054406775809	0.0392149606832708	0	0.0230099091143502	0.0105799457755226	7.68719075261701e-19	0	3.59065708715192e-18	3.44403103733811e-21	0	0.00534021853006422	0	0.0159302690444713	4.76174556723277e-19	0	0.0100405022043802	0.0789725875794965	0.0890130897838766	GTEX-11EM3-2326-SM-5H12B
0.0513891435544182	0.0261821811633743	1.55475888294939e-17	0	0.0946481617058354	4.28262177690485e-20	1.20369877716115e-18	1.30341309496605e-17	0.00331640547805892	9.39298095394947e-18	0.00116965607906325	0	1.25138972032291e-17	5.31308538329953e-18	0.00733814572353403	5.38121329519865e-19	0.0133948642038899	0.00987567812992852	0.00772415026200098	0	0.032938598328879	2.68389963516389e-19	2.64551110554753e-20	0	4.36446712565017e-18	0.00393814550628308	2.84563270925597e-20	9.19814023138273e-20	0.00876135100019724	8.23962582456467e-20	0.0124226968797409	0.0287411904102738	0.0209125398758462	0.043534239666676	0.00334802114937684	0.000307878006461652	0.00162435884089367	1.26162400334377e-18	0.0405121365805683	0	0.0583173673883314	0.00369759200383565	0.222169004649337	0.0559212841326021	0.000563464051859283	4.13993183401169e-19	0	0.00781056010883135	2.20134515297327e-17	0.0462819378817325	0.0140659327183422	3.72213288538265e-19	0	0.00956228417020973	0	0.0285828876325916	0	2.18296361084664e-21	1.76529419421424e-18	0	0	0.0540991891611863	7.8054786893931e-21	7.04724737706066e-20	0.0654780927045423	0.0295603897461266	0.095038482450669	GTEX-11EMC-2826-SM-5PNY6
0.265951422941986	0.019363278223099	0	0.0199266904317153	0.079531256876344	1.71023269900161e-19	0.00510951132694648	5.60773375124057e-19	0.0232605397017746	2.25203478521298e-18	0	6.35336884824723e-19	6.56048514959772e-19	0	0.0586037300473768	0	0.0168556202024018	0	4.48069388611689e-21	0.0349651640349842	0.0718459611627259	5.00168201834482e-19	0.00302038790378491	6.5243463610991e-19	0.0651616502503116	1.56607017294007e-19	0.00218831723073431	0.0210504604395805	0.249405751818093	0	0.037656521850215	0.0546776200855829	0.0213427621121985	0.0694396067266169	0.0124913009559961	0.00235121171608854	0.00673652154264972	0.00557554317297686	0.0238758454969661	1.0966603533413e-18	0.0171109681087818	3.75055011420326e-18	0.133242906798036	0.0718370835607146	0.011330622719839	0	0	0	8.63480349680223e-20	0.0379228001781255	0	7.99773461353483e-19	0.0429669077017643	0.00335677008878062	1.6061805019745e-19	0.0930084646284008	0.00181924719392169	0	0.00158653493570423	0	0	0.025632007837427	1.77832661525589e-18	0	0.0927811624113735	0.0781854448180683	0.170966607229442	GTEX-11EQ8-0226-SM-5EQ5G
0.0383117343814932	0.0739884369422948	0	9.29550525841009e-19	0.0407934164983771	0	4.49528352847171e-18	3.61293137974163e-18	0.00664955843223602	0	0	0	0	0	0.00710842003844593	3.5925192448724e-18	0	0.00454713223302832	0.00242811005685931	0	0.0884932572132052	6.40379448672966e-19	0.000295226612809948	1.4511598442943e-21	5.13513729105715e-18	0.00237702943151109	0	0.12755560995723	0.0439739511952419	7.03870658471756e-20	0.0453795126228713	0.030439582221774	0.0175678825707498	0.0478882803609854	0.0014906949819134	0.00535798090813328	0.00145567036732148	2.18600682966393e-18	0.0118005536328138	6.48332766743926e-18	0.0109953820790297	9.84591560906248e-18	0.165071476724387	0.081582702769216	0.0102230068864775	0	0.000385679607571787	0.00254042229847427	0	0.013674295255348	0.0275107443965326	6.64788156413371e-19	0.0153086816451118	0.00267886698591413	0	3.80207828628834e-18	5.42155362216176e-18	9.84041913551666e-05	0	0.000655416043064664	0	0.00455219452626396	0.00490643680291011	0	0.0303107210541276	0.08124084707775	0.111551568131878	GTEX-11EQ9-2526-SM-5HL66
0.151586268020103	0.0440737440240356	1.95623356935612e-18	6.4797303507268e-20	0.0571921714510548	0	0.00132789251399526	2.29300828822946e-18	0.0197360743080335	8.89566457451809e-19	0.00287529406163415	0.00261824204466677	0.00433455080826931	6.29726326923981e-18	0.0487886314586601	0.0171004223339698	0.00846380304376262	0	0.00690833278360882	0.0203279189187814	0.117720017434544	1.47022457274651e-19	0.00106799485599173	0	0.0432214571349817	0	0.00116825813872617	0.117356636376226	0.226443627315682	4.80371322096761e-19	0.0588143455325184	0.0125769192276222	0.00335974837864164	0.0315585815381485	0.0061208010745682	0.00348766306435038	0.00253269341102926	8.30355824048069e-18	0.00924991845372243	0.00202352165805104	0.0214625826477254	6.19767468187282e-19	0.212082867441325	0.0773205197394925	0.00290022220628712	2.7386870545788e-19	0.000559369243267623	0	6.91441804255131e-19	0.0229926342057693	0	0	0.00233418908125931	4.66255332780631e-19	0	0.0322029819992804	1.09135960308209e-18	9.6443395107754e-21	0.00291577254352629	0.0547443102865879	0	0	0.00990452442428809	0.00356786283947918	0.0420709759422426	0.102507609296781	0.144578585239023	GTEX-11GS4-2626-SM-5A5LD
0.220772173210965	0.0425528338828898	0	0.0445202241894032	0.102611069728082	0	0.00562766678325129	9.94490069287114e-19	0.0193031431378611	1.3456911554746e-18	0.000288306561546807	0.00954214125226973	0.0104187667030499	0	0.0549598345076399	0	0.0341137125239353	0.000217155388287071	0.0139335851051992	0.0151123553279768	0.0198137754586905	7.5609600728334e-19	8.97488801040932e-20	0	0.0204636178871256	0.0111505814543721	3.70006283329332e-20	0.0156856839343888	0.0370364633754122	0	0.00713113373098429	0.185746487628408	0.068026941021349	0.164925705693159	0.0237780240274825	0	0.00250366344044648	0.00147620661175833	0.0458819012095373	0	0.0505900396877477	1.13336527156411e-18	0.185181707498592	0.0225821537722047	0.00117652579736673	5.50776243121951e-19	0	0	5.11600409208109e-19	0.0288843370564009	0	0	1.07004161609297e-18	0.003445540913093	7.79680482969812e-20	0.0141214371902971	4.096032229003e-20	0	0	1.86512975139838e-18	0	0.0156338102364395	1.68031748640386e-19	0.00984228639534574	0.219526181408858	0.0414151136143529	0.260941295023211	GTEX-11GSO-2326-SM-5A5LX
1.14947877458111e-18	0.0328681118323131	2.07521378921835e-18	0	0.0449782913148069	0	0	0	1.88603778449199e-19	0	0	2.510572833848e-19	0	0	0.0703743226139952	0	0.00614436897012458	0.013834391836651	0	0.0152918389401629	0.0946733748948117	0	0.00195329389245327	0.000386395541536364	0.0494592644555796	0.0113304663880511	0	0.0520480722629715	0.370087886545474	0	0.0347784740200208	0.0307412432079205	0.0213030486260724	0.0375243164489985	0.00138316124766438	0.00607204387102641	0.00113060857211846	6.70316932016785e-19	0.024752261863099	0	0.0936429622291463	5.68868597424564e-19	0.119524791952156	0.0725978340340369	0.0106416297489875	3.33614643135222e-19	7.83082196878016e-05	0.00865159626730166	0	0	0.0264667971628302	0	0	0.0096344498088313	0	0.0498694348778801	0	0.000114875270984363	2.92378360447732e-19	0.0977026086849373	7.01086753691688e-19	0.0166799720883364	0.00160516833442941	1.33560180811411e-19	0.0998072012614638	0.0885003755913522	0.188307576852816	GTEX-11H98-0226-SM-5NQ89
