aDC	Adipocytes	Astrocytes	B-cells	Basophils	CD4+ memory T-cells	CD4+ naive T-cells	CD4+ T-cells	CD4+ Tcm	CD4+ Tem	CD8+ naive T-cells	CD8+ T-cells	CD8+ Tcm	CD8+ Tem	cDC	Chondrocytes	Class-switched memory B-cells	CLP	CMP	DC	Endothelial cells	Eosinophils	Epithelial cells	Erythrocytes	Fibroblasts	GMP	Hepatocytes	HSC	iDC	Keratinocytes	ly Endothelial cells	Macrophages	Macrophages M1	Macrophages M2	Mast cells	Megakaryocytes	Melanocytes	Memory B-cells	MEP	Mesangial cells	Monocytes	MPP	MSC	mv Endothelial cells	Myocytes	naive B-cells	Neurons	Neutrophils	NK cells	NKT	Osteoblast	pDC	Pericytes	Plasma cells	Platelets	Preadipocytes	pro B-cells	Sebocytes	Skeletal muscle	Smooth muscle	Tgd cells	Th1 cells	Th2 cells	Tregs	ImmuneScore	StromaScore	MicroenvironmentScore	SAMP
0.00154550026532986	2.12280513245551e-19	0	0.00978119754608552	0.0160055474052139	0.00011089874979022	0.0160248129506219	5.06502900133829e-20	0	0	6.34536043575656e-19	0.0280720254489105	0.0433635946683118	7.54313806666351e-19	0.101106788535516	7.4157750279296e-18	0	0.0328664922538108	0.0377837272861042	0	0.0196779027126013	3.51089151715487e-18	0.00157175521578611	0.00109780710965128	0	3.59397098548176e-18	2.47857458926729e-19	0.0160330103615251	0.0772505904579379	3.84091474582631e-19	0	0.0545716443762262	0.0182737821990533	0.0156056108646004	0.000815265093930139	0.0205279793922868	0.00492678305409796	0.00383378762331455	0.0556831173622748	0	0.193337237163321	6.69947174291696e-18	0.130951461593273	0.0137377361185544	0.0125491055976526	0.000750462652451653	1.58215475313737e-19	0.0399506974816897	0	0.129528104405459	0.0355996615724108	0.00915601373801325	0	0.0023359001570102	0.0986364766490221	9.88334978307323e-18	0	3.34858187502888e-20	0	0.159667386913263	1.37620939273576e-17	0.0338309971703164	0.0130508342063087	0	0.217685378073442	0.00983895135630063	0.227524329429742	GTEX-111YS-0006-SM-5NQBE
0	5.13308433107854e-19	5.9395759678979e-18	0.128376591343611	0	0.00916932105468924	0.0161386062370332	0.000643645139828907	0.00414809085470229	1.75473349231479e-17	0	0.00572467338057586	0.0185077311288541	5.6738907439062e-18	0.0197078015888508	4.58182639698654e-18	0.044520356667724	0.0112008707529664	0.0397105273442837	0	0.013417239770702	0.00539556118311757	0.00537569528724884	6.81960851923244e-20	0.00619443473822042	6.92084476684536e-18	1.38539672809425e-19	0.000381385315280433	0.0649533131327486	0.000532170659556511	2.12242936023446e-19	0.0313402719047643	0.00219095087080514	0.00808199455133036	0.00473233769250799	0.024850106307364	0.00507391250779981	0.0413038175596426	0.00891641093512888	2.0293359855036e-18	0.168097885175074	6.30853036343563e-18	0.0567480206486762	0	0.00864098592280084	0.0478394194958452	5.64420397247653e-19	0.0483278469698594	0	0.122111557189026	0.0354754081907911	0.000404187473697984	0	0.00150061153493657	0.120195426195697	4.63438760014721e-18	0	3.23406886609392e-19	0	0.103856583614366	9.63515215574141e-18	0	0.0182032753536663	0.0181008806490136	0.261759208526227	0.0098058372544612	0.271565045780688	GTEX-1122O-0005-SM-5O99J
0.0463325154514779	0	3.19148947785156e-18	0.319143540807464	0.135501528726763	0	0	0	0.0466516732843139	5.3875920451617e-18	0.00167295070643797	0.192281821237096	0.188434877176291	0.12303278918533	0.0464535058974085	0	0.182874440894536	2.23313915151619e-20	0.0614069557605822	0.000707611880107057	0.0150589015206346	0.00268177099020077	4.94063582055572e-20	0.0096838916321427	0	1.5147782288e-17	0.000748788769268377	0.00498520612500281	0.394181287176753	1.66107015292388e-18	9.14013904775722e-19	0.058247655347397	0.0327736180205235	0.0124299711467746	0.0235355039276828	0.0107488645165349	0.00171308753862836	0.123637858200942	0.0169296289936536	0.00394016483942981	0.100512346097634	1.63512733688647e-17	0.146541887496217	0.00675899001992874	5.46882208549679e-20	0.0800081684942324	0	0.00469916171922937	0.0701179492904145	0.0551817994198445	5.53855595150574e-18	0.014429185702474	0.0280991267949903	0	0.0429863822440525	0.0229030184868037	0.0423411376927104	0	6.55366969597137e-23	0.00413898763132467	2.05768718484122e-17	0.0924371777899479	0.07466807052367	0	0.514618240864817	0.0075294507603173	0.522147691625134	GTEX-1128S-0005-SM-5P9HI
4.44026004643902e-18	0	0	0.217133232069866	6.31733508665975e-18	0.125336820095727	0.0575499952784548	0.0711015549060831	0.0122328234298815	0.0388269109861191	0	0.31053097281853	0.331430463388937	0.148478548427891	0.201321473298765	0	0.04372429036127	0.0650555366290976	0.011320428628228	0.018034488178325	1.72234298403589e-20	0.0493171719482798	0	0.00174588820232518	0	0.0030601413680356	0	0	0.24973237768941	5.59108757895389e-19	0	0.00559342313850134	1.76337497468791e-18	4.35685669079011e-22	0	0.000707004266201879	0.00492548499137998	0.0994761759804619	0.0604923236272997	1.81865128611592e-18	0.135145892031727	0	0.111680085913569	8.45544648046952e-19	0.0055755463504922	0.0571991796645881	0	0.00672616179214228	0.0162055215490466	0.0607565853232263	0.0343166013976255	0.0125774945532071	3.67144013970198e-18	0.0152654253063216	0.015634264096655	0	0	0	0	0.200702576616925	0	0.0554467381862504	0.135083644724069	1.24487212368645e-17	0.553192278955001	8.61171492017946e-21	0.553192278955001	GTEX-113IC-0006-SM-5NQ9C
0.00454001643437725	1.21738842809695e-20	0	0.0773040063160375	0.0727240214318713	0.0465858189145133	1.38113952073298e-18	0.0200979688342787	0.0315554798619991	0.00479896612685532	0.00270156000384752	0.202207894017336	0.25579528543603	0.0996130220367174	0.189170894766668	6.1333435533296e-19	0.0176608753985005	0.00479740323491708	0.130309908575099	0.0259555773756478	0.00725960700666056	0.0732787671167148	0.00106391556938126	0.0185601611982719	0	0.129374954562277	0.0290419413723661	0.0353081259896364	0.451811538846222	3.71383145599832e-21	0.000142035434924667	0.0572371666690388	0.0212175097184292	0.00459540473346173	0.0200384931430053	4.8216948789534e-19	0.00359197861611209	0.0444410016817373	0.0474960447419454	0.00606491144701237	0.139209458098745	0	0.0470720674955297	0.00101269228737602	0.0101299761958349	0.0176009996198926	8.65437875988837e-20	0.0240665878125794	0.0253460783203939	0.0105108263276459	3.74981095907469e-18	0.0180643483529909	0	6.76443906723991e-20	0.0098196737362921	1.80102826347983e-18	0.0326583180529172	0	0	0.138629517478401	1.93951887011946e-18	0.0700111417527415	0.0683920934732521	0.0331405155464203	0.443161331802518	0.00362980350333028	0.446791135305848	GTEX-113JC-0006-SM-5O997
0.008463542991712	0	7.02727725245e-19	0.218466523681992	0.168920492646025	0.0149203743232013	8.20881567906018e-19	0.00228122427103444	0.0305724751130669	3.4301565207781e-18	0.00816181280645932	0.254535772954214	0.270508321929187	0.152842038613417	0.175312192747927	5.10871148399854e-18	0.0500775574922466	0.0640602637349369	0.170009748821414	0.0241442976830189	0.00246388911444485	0.080531793246645	1.16589799476183e-19	0.0482305409138615	0	0.0993679492605668	0	0	0.427109486601693	1.62095273580641e-18	6.03915771776064e-20	0.0371323178943222	0.00464752954898215	0.000988792864471441	0.0285066096842771	0	0.00117208756618705	0.133465841960526	0.14704742716427	0.00299336991055135	0.0731132911526759	0.023504557754893	0.173752733426409	0.00377193116316112	0.00213300414202923	0.0449813962712308	0.00204842371279053	0	0.0307615158000758	0.0879579523894109	0	0.00989751597306827	0	0.0504494745684191	0.00140758318310539	0.016507742541489	0.0995600064098571	0	0	0.103367114303593	6.42923682527621e-18	0.265320417496591	0.134648798910378	1.4286561057466e-17	0.499648897578837	0.00123194455722243	0.500880842136059	GTEX-117XS-0005-SM-5PNU6
0	8.47489161650229e-20	0	0.141724037854371	0.160639673169365	0.0496067787664016	0.00163905262200504	0.0660125747504263	0.127151487343996	0.0233050006160438	0.0172905262088937	0.329540453375583	0.305431864902039	0.168055259658569	0.0845597067181921	0	0.055169975683713	0.00101359710580031	0.158118736105676	0.0187709376137132	0.00275677760661909	0.0898698364031999	0.00114608694649419	0.020853763433061	1.19023273665688e-17	0.109278304642037	0	0.0320126038328601	0.309168980552203	1.3037253936368e-18	0	0.00562744028403208	6.35875325177436e-19	0	0.0283152678115756	0	0.000948247717860257	0.0643927595415564	0.0970594324868596	0.00902980578988869	0.0490509498165257	0	0.176426531400748	0.00242598461974757	0	0.0425994063810277	0	0.000340582102410571	0.0423144410855081	0.0645034243614148	0	2.67857538932276e-19	0.0044360297227324	0.00757437408608337	0.00946721658869228	0.0305315521683357	0.0439700576300304	1.11419801768042e-20	6.54278823364542e-19	0.0176676015537261	0	0.256808477300164	0.0289448817127917	0.00281357417159784	0.514377680731564	0.00137838880330955	0.515756069534873	GTEX-117YW-0005-SM-5NQ8Z
0.0309360846238665	0	9.05652990431663e-19	0.0834962431144658	0.135121943495167	0.00822678765017471	0	1.98087109628796e-19	0.00837014046428443	7.23842248456461e-18	2.54188770030807e-20	0.228533020547894	0.228513630606933	0.128192748274837	0.148412098541574	0	0.0335637128393074	0.00208731459481516	0.134077818052718	0.0307198057622532	0.00685291378408653	0.115304643359194	0.00194328727601363	0.0205661733790021	5.89264402808329e-18	0.109655927928063	0	0.0311839884026024	0.463533725720652	0	0.000698011645200716	0.0426609338802784	0.0121692926992599	0.00384240203094919	0.0264193479215159	0.000606628499479345	0.00352513962293846	0.0494626997057459	0.111392295081844	0.0111996141067709	0.116960091382264	0	0.166969194554176	0.00392109414497104	0.00433449396326565	0.0229089255950112	8.27959464047834e-20	0.00367608350504664	0.0401938302277791	0.0775635666967928	0	0.00631806140418413	0.0208994853684187	0.00313760518726297	0.0258373140170303	0	0.0335900990715366	4.02167579308543e-20	2.16596828575786e-19	0.043408023327022	8.7379205302192e-18	0.197762783896896	0.0684501942056717	7.50871570435834e-18	0.458642666467127	0.00342645689204327	0.462069123359171	GTEX-1192W-0005-SM-5NQBQ
0.0391904668828503	0.00418712162312624	1.57704426496106e-19	0.00934543953263557	0.0697761569591169	0.0170472644863848	0	2.62924599155346e-18	0	3.63152104017047e-18	0.0127260384706599	0.204456633483003	0.189247663536805	0.160506682610812	0.0538493260298905	0	0.00292570742187333	0.0261164411943701	0.0665876045182885	0.00213418632936154	0.0109164909254513	1.79674628030737e-19	0.00457750857803496	0.064298053418629	0.00598822994416138	0.0136142717762323	2.7176104219859e-19	0.0518644882934418	0.0699499938885522	0	0.000185810455000352	0.0196158743370257	0.00325286266121375	0	0.0111461270573335	5.65511713748087e-20	0.00062971742935916	0.015805240040885	0.0646075856997248	0.00382286146002508	0.120568779921439	0	0.0395453243395332	0.00696937104673247	0.0456091304608219	0.00605033529151291	1.07396819248761e-05	0.0163957122861549	0.0899638764976935	0.056272913039211	0	3.00335319026179e-20	0	0.00631929271696859	0.00698027849797	0	0.0177758235114179	1.16295589407978e-05	0.00607158021910725	0.274537750474735	0	0.132448307394056	0.0645001309213483	5.07029957042445e-18	0.315751086296431	0.0105459212463695	0.3262970075428	GTEX-1192X-0005-SM-5NQC3
1.45507773161695e-18	0	0	0.326847028033157	0.0218560377159787	0.0782335839241984	0.00754639320008048	0.0689990964908002	0.142352523488129	0.00586732037719376	0.0334930873305324	0.247617807669611	0.203950686516269	0.121269777591735	0.211138327299054	0	0.104320144289349	0.0122853665237268	0.0865131590794716	0.0267066192991375	0.00985402627018329	0.0763191194313648	1.80114429950199e-24	0.0229330093570724	5.2972774314608e-18	0.0768582011611439	3.04310988450762e-22	0.0544544911926086	0.355477586184914	3.1996346962767e-20	0.00231458932574267	0.015195547621608	0	0.00282517394394727	0.0135858214458823	3.85210127800843e-21	0.000769088616529763	0.165077636046601	0.143774200174154	0.00152606146979861	0.113712004139076	2.10583039640924e-20	0.185663997347348	0.00761749902207736	0.140208534592214	0.087476970679844	0	0.00914358141188097	1.50369234774353e-18	0.0748804287080668	0	0.0176240116455396	0	0.013657869460306	0.0144106005917615	0	0.0863698149400766	0	0.207004190237439	0.0647074256039387	1.49320606121162e-18	0.185156472338903	0.0696933403234895	0	0.598751083695012	0.00492701313509165	0.603678096830103	GTEX-11DXW-0006-SM-5NQ7Y
