aDC	Adipocytes	Astrocytes	B-cells	Basophils	CD4+ memory T-cells	CD4+ naive T-cells	CD4+ T-cells	CD4+ Tcm	CD4+ Tem	CD8+ naive T-cells	CD8+ T-cells	CD8+ Tcm	CD8+ Tem	cDC	Chondrocytes	Class-switched memory B-cells	CLP	CMP	DC	Endothelial cells	Eosinophils	Epithelial cells	Erythrocytes	Fibroblasts	GMP	Hepatocytes	HSC	iDC	Keratinocytes	ly Endothelial cells	Macrophages	Macrophages M1	Macrophages M2	Mast cells	Megakaryocytes	Melanocytes	Memory B-cells	MEP	Mesangial cells	Monocytes	MPP	MSC	mv Endothelial cells	Myocytes	naive B-cells	Neurons	Neutrophils	NK cells	NKT	Osteoblast	pDC	Pericytes	Plasma cells	Platelets	Preadipocytes	pro B-cells	Sebocytes	Skeletal muscle	Smooth muscle	Tgd cells	Th1 cells	Th2 cells	Tregs	ImmuneScore	StromaScore	MicroenvironmentScore	SAMP
0.123558673410398	8.25954319270639e-19	0	0.0762987267163825	0.0508434944874133	0.00534839794280465	0	0	0.0545811724440779	0	0.0195886605584618	0	0.00367701965082235	0	0.0247389804131036	0	0.0432463776257093	0.0359656235291591	0	0.00240850688896302	0.177856617017223	5.75627866995738e-19	0.0188419517034327	2.0743387681815e-21	5.27272708058712e-19	0.0276706917030589	2.08753190532593e-18	0.0335217392281121	0.0660137873949035	0.00441943355858766	0.0989569716064117	0	0.00390778989359999	0.0208067121219769	0.000666017555096665	0.00469221028022617	0.000161241509392133	0.0169927852627953	0.00356294584220947	0.019573512919445	0.0167189458442485	6.16389403452789e-18	0.0985315840874903	0.115254823557525	0	0.00432063098816934	0.000307401901789868	0	2.20081325288314e-17	0.0466241652782354	0	0.00644825600303086	1.13874048109306e-17	0.012797700529044	0	0	3.90813527354578e-19	0.000328855614253393	0	4.81889871918323e-18	9.87821602860776e-19	0.0163359639587336	5.79920857681139e-19	0.00200216267826044	0.0640614646697938	0.0889283085086115	0.152989773178405	GTEX-1117F-0526-SM-5EGHJ
0.125093506974902	0.0008608100209022	0	1.66635548395438e-19	0.0148210480513971	1.51162180750345e-20	0	0	1.0402000052803e-18	0.00831368722132735	0.00881281166968489	0	0.00160994627951674	0	0.118198451597528	0.0416831038719299	0.00317167149912718	0.0063885505979079	0.000682157872602088	0.00838999926232153	0.0409520290709889	0	0.00374149704750755	0	0.0195300094564298	0	9.49286197197214e-20	0.0604509646131982	0.074065937267981	0	0.013825941513618	0.00557457916307019	0.00297229004680967	0.00599732785626968	0.00543608053593694	0.00240021584094541	0.00151356496864691	0	0.0190556536978972	0	0.00872670925392379	2.63974254279126e-18	0.129348302332641	0.0243674883838959	0.00437181697334019	0	0.00243003574231478	3.24601864028431e-05	0	0.00936923285339421	1.56360293878984e-18	9.51641055414561e-19	0.0275106880217801	0.00921925858888788	8.66002981035449e-19	0	6.17327509111394e-20	0	0	0.184175201668652	3.7926484699938e-18	0.0129376886302123	0.0369572490651794	0.00163623137859673	0.0187732189344369	0.0306714242741605	0.0494446432085973	GTEX-111FC-0426-SM-5N9CV
0.075545983283832	0.00255179356291298	0	0	0.0167247617521846	2.24567576102113e-19	1.19303170776615e-18	3.66698534984438e-19	0.0015150638858581	1.14475452922269e-18	0.0067011332279491	0	0.00412240484521741	1.81443846769522e-18	0.0524106179952967	0.0279896117849498	0	0.0111430622015993	3.39729064743318e-19	0.00126349930375067	0.139938484790321	0	0.0112664172005607	0	0.0420765421270263	0.00101883291250572	8.85559678830842e-21	0.0754603394731273	0.134835734135643	0	0.0549361630986317	0.00963674248277328	0.0102602594955623	0.0182308001393293	0.00216392673659445	0.00575331768360798	0.0021937780854694	4.14795962405143e-18	0.0131832538968737	5.34209702336088e-18	0.00948825836586809	4.25424497481862e-18	0.0906845545975799	0.0878129788674836	0.00489447790289383	0	0.00101727803149227	0.00217886471811084	0	0.00276269050887334	0.0149603820937137	0	0.0101274614148007	0.00597643250570631	9.72880576137114e-20	3.78533704390139e-18	0	0	0	0.0868293610137857	0	0.0095465113377188	0.0209287806708574	0.0102764956386604	0.0164875277380649	0.09228341024013	0.108770937978195	GTEX-111YS-2226-SM-5987P
0.193861447835934	0.0036861990320517	0	0	0.0251635434594006	5.83786034786653e-20	2.28858786168786e-18	0	0.00479052586894746	0.0135483566024652	0.00131199879612399	0	4.40023437521934e-19	0	0.0336237443210135	0.0202635501569081	0.000982385624497361	0.00644961901416318	0	0.00341768591844893	0.193931831672946	1.13510650261764e-19	0.0102372294639868	1.85829424754882e-20	0.0341133080127544	0	0	0.0758429848645329	0.135446838341312	5.16379446266317e-20	0.100703290876195	0.00736492816043103	0.0134062590185555	0.0175777902869945	0	0.00976134871731167	0.00235474399868211	0	0.0198842726036707	1.42281434340211e-18	0.0503519508876947	7.12446929627128e-18	0.191141705207148	0.132663323988865	0.00400192639128322	0	0.000545759724868263	0.00140729509226816	1.64535712030655e-18	0.0272667288576591	0	2.25088834395222e-19	0.00875545551914871	0.010052841464807	1.82316508254548e-18	0	0	5.47717609199828e-20	2.91098142079026e-18	0.021545535694198	1.41368155774592e-17	0.0319551518884955	0.00539000821924382	1.49090348333702e-19	0.0416945733725619	0.115865669358876	0.157560242731438	GTEX-1128S-2526-SM-5H11N
0.50419299859564	0.00962871369919284	2.304314975632e-18	8.51654268102118e-19	0	0.00713641850405092	2.14294606208365e-19	0	0	0.0118671921818713	1.57861429976663e-22	0	0.0295730029345218	0.000384963283136184	0.242881799029723	0.0155021788435114	0.0111399907235599	0.00779105008092576	0.00208429607655536	0.052824080952302	0.223466751951744	0	0.0117612468279989	0	0.0439112026861513	0.0388331491316131	0	0.237746023129499	0.40342297203736	2.02454518094071e-05	0.0925105419858495	0.0367651932329408	0.0295806991742255	0.0219391430085298	0.00243618129758589	0.00810113511039211	0.0031410771846394	5.09959459050936e-18	0.0529095555253465	0	0.0541020111483	4.13992286649933e-19	0.15598619806625	0.133507112996284	0.00323063565074871	0	0.00104238062512174	8.97739898157036e-20	0	0	0	0	2.26314514942791e-19	0.00163394702705111	0	0.0273090802027983	0	2.71050543121376e-20	1.85293891470101e-19	0.0867597307760288	0	2.15596170891454e-18	0.056417378913231	0	0.0974183110874191	0.138503334168544	0.235921645255963	GTEX-113IC-0426-SM-5HL5O
0.0393982770344499	0	0	0	0.052793979431842	1.48686910854492e-19	6.61050389313058e-18	3.90543861010989e-18	0.00537059570002352	0	0.00480648658335103	0.000422629686737855	0	0	0.0400573901131293	1.31582859764769e-18	0.00613346514988417	0.00369634515128074	0.00112790967939621	0.000197995925492642	0.02438571124696	1.34971010413798e-20	0.485347011076015	1.6195500739527e-19	0	6.40568164861193e-18	0	0.0292186644389225	0.0512364327281732	0.269700975254369	0.0155379268816566	0	0	4.14610872893361e-19	0.00782609649362371	0	0.0177781273887188	1.61701314839075e-18	0.0443932173794674	0	0	0	0.122012795676351	0.0321904872751023	0.00496599776005628	0	0.000712244790807602	1.5844103193268e-19	1.57904100612583e-17	0.00400875394733698	0	1.16746703371905e-18	0	0.00498221669765668	1.87020384429004e-18	1.56239116419289e-17	0	0.225843861933598	0	1.23319706630181e-19	0	0.0207960655142052	2.28152194259249e-18	1.85885416110644e-18	0.00563114807056948	0.01219285562348	0.0178240036940495	GTEX-117YW-2726-SM-5GZZT
0.0430599736083335	9.9127535986035e-20	3.5540091063081e-18	1.7284919951752e-19	0.0102632109657702	3.05507530585743e-19	6.22676101226499e-19	0	0.0151040131134842	0.00342115600069977	0.00660651028388833	3.90538448192632e-22	0.00174277611356692	0	0.0163202216125973	0	0	0.0091588129971005	0	5.7973903964381e-19	0.038536717045452	4.65284205826839e-06	0.00430130644898749	0	0	2.92590857605618e-19	0	0.042832762864074	0.00200599490431209	4.33608579990298e-21	0.0148657426764068	0.00378569153908195	0.00448148117344188	0.00551998566924377	0.00187737868439623	0.00456871274323372	0.00111271496527116	0	0.00773954513394808	0	2.51987714559566e-19	4.40708556779309e-18	0.322892693002349	0.0390018933956832	0.0053515051306152	4.40105458978611e-19	0.00102608612291382	5.15350080351346e-20	2.7718639676153e-18	0.0171332373279653	2.13312833594212e-19	4.08700120515147e-19	0	0.00740043764416167	3.07622476233962e-18	0	7.28787170468948e-19	1.6940658945086e-21	0	0.0289096142153637	8.23546449903748e-19	0.0199158907408562	0.0196199026905615	0.0108321656173861	0.00377848204369097	0.019268358522726	0.023046840566417	GTEX-117YX-2626-SM-5EQ53
0.0692374006978964	0.00186907503330052	0	0	0.0426208812881328	3.66756967568974e-21	2.41827501048799e-19	0	1.10929151538796e-18	0	0.00251536683807715	2.89898581370909e-19	2.82198409955438e-19	3.59978206257918e-18	0.0839178086581462	0.0139352920705088	0.00509526550766662	0.0108368401540707	0.000913385604793423	0.00206922959429343	0.0211369012930275	6.95006830749667e-21	0	0	0.013937609287457	0	3.03990265994109e-19	0.0531673142958333	0.0363665734449274	0	0.0097272082822659	0	0	0.00151899546158163	0.00939671273014391	0.00067796937492903	0.00246913051710806	0	0.0263413063516106	0.00329095362095715	3.53460661383339e-19	0	0.111392152915852	0.0113187002266772	0.010323451611267	0	0.00369298340720348	0	3.66616998520624e-18	0.00638711487403028	0.00435499366280988	0	0	0.00274959527067644	2.05442983741104e-18	6.23210863838302e-18	1.12343530360623e-18	3.93001416013884e-20	0	0.203477999045825	3.58532011143749e-18	0.0124768765714445	0.0253032430968062	0.00371906342860285	0.0076439615496249	0.0184717928068925	0.0261157543565174	GTEX-11DXW-0526-SM-5H127
0.0822513755847525	0.00417733816199566	0	0	0.0141571255147656	0	0	1.52931803856908e-18	0.00325935850170333	0.0103739057630474	0.00497720786397161	2.3075904301841e-05	9.2643271707526e-19	4.21219559101248e-19	0.0393114954159929	0.0182328137643619	0.00467368891892458	0.00984622187550204	9.72881963818126e-19	1.61354036282141e-21	0.0234193959011236	0	0.00211477722146478	4.91207808869994e-20	0.00453646824681986	2.25166328141739e-19	0	0.0278742662559894	0.00364815590708307	5.56511728775698e-20	0.00433384366574903	0.0126704083589677	0.0179234425351946	0.0101221858842046	0.00308744752109138	0.000606391642755883	0.00168354635086649	1.78153446801963e-18	0.0203761472797198	0	0.00143714651186413	1.50922543875095e-18	0.114932979239926	0.0261563764426986	0.00101616715064069	6.38404430768187e-19	0.000875175522407656	0	0	0.0169378181487702	0.042125221719971	0.0011366315243848	0	0.0102294990326524	0	0	0	0	0	0.117700679361006	1.68165287134063e-18	0.0376965841168672	0.0055797939231482	0.0102168472837907	0.01147871886415	0.0160666011549696	0.0275453200191196	GTEX-11DXX-2626-SM-5Q5A3
0.0609977264724492	0.00357083713554268	0	3.09407687887246e-19	0.0160009669040835	0	0	8.61228397587098e-19	0.00855822687457506	0.00439658663843857	0.00459466553639686	5.36840065478763e-22	0.00125527515275424	2.01330266248442e-20	0.0468568563190062	0.0214054139436663	0.00125864833151848	0.0103461701515136	5.10587982855426e-19	0	0.0617531327384618	0.000556270423653579	0.00515923312205518	7.16991529995513e-20	0.00107031083757066	2.24706961966026e-18	2.68238282029646e-19	0.0647094455425442	0.0344713257631316	0	0.0278102998781204	0.000209501909704575	0.000605910071261764	0.00962551665537737	0.00472875553567929	0.00979258241001174	0.00306324271648523	2.14402584459907e-18	0.0152401929504334	4.49079321415908e-18	0	8.26555611643964e-18	0.182434688249648	0.0401016746888781	0.00620076761230599	0	0.000970866545053075	0	0	0.0184853101521307	7.45932578578729e-19	0	0.0299555253775866	0.00780970958931344	1.81085129413258e-19	0	0	0	0	0.131771199674994	0	0.0186118228936088	0.0200559089283648	0.00619956578798981	0.0036630185793583	0.0331971403557876	0.0368601589351459	GTEX-11DXZ-2626-SM-59882
